geneid	Anp_day3_rep1	Anp_day7_rep1	Anp_day14_rep1	Anp_day3_rep2	Anp_day7_rep2	Anp_day14_rep2	Anp_day3_rep3	Anp_day7_rep3	Anp_day14_rep3	AMn_day3_rep1	AMn_day7_rep1	AMn_day14_rep1	AMn_day3_rep2	AMn_day7_rep2	AMn_day14_rep2	AMn_day3_rep3	AMn_day7_rep3	AMn_day14_rep3	AMp_day3_rep1	AMp_day7_rep1	AMp_day14_rep1	AMp_day3_rep2	AMp_day7_rep2	AMp_day14_rep2	AMp_day3_rep3	AMp_day7_rep3	AMp_day14_rep3	AMnp_day3_rep1	AMnp_day7_rep1	AMnp_day14_rep1	AMnp_day3_rep2	AMnp_day7_rep2	AMnp_day14_rep2	AMnp_day3_rep3	AMnp_day7_rep3	AMnp_day14_rep3
TES	469.0842959854458	535.1096777277791	543.4286869566196	464.2939985317417	498.23783458914835	520.4230733693347	473.3347722967279	516.8472936378844	538.9227569186039	439.57392738736615	350.31855992661013	433.27577183240385	422.8049381006245	356.7414355532182	478.357060945303	429.2751580747139	354.27638507614256	425.8808070426164	248.78653588192384	229.26463883961594	250.59220133075914	252.8388855495961	202.87279454164684	234.6673426587868	235.18645607455818	209.79912557760775	250.6323047485906	421.72691157883054	441.53892127827754	450.0457741937598	414.73932182261336	418.6448775752421	483.07503463080604	376.8007585120696	425.72170391790377	472.4320833313276
PTCHD4	31.86999602562956	40.89994869042371	65.66260384763125	27.039239842245564	60.21680928286973	70.89486178709754	26.695058674388324	40.366318856042795	64.74261973199673	204.16939341011246	476.43552602032963	649.5394393841497	212.3842666654717	451.20344849288614	637.527774465775	211.79860143594314	508.94970968988	654.0915531177455	25.967651451379485	57.37658615221416	50.383989907866194	29.323760010180745	39.644064990692456	53.9713388568328	20.62043206380055	58.39139859023874	54.366904204011426	27.85716092696468	50.54813745386598	64.64115207098914	29.163952056040113	32.56561172762544	63.42379410771888	22.764986919001096	40.94646112373745	57.946825452483026
APOBEC3C	194.26182256275618	125.39656509309097	128.77850724349983	180.49704200785985	122.22055844570937	119.54452189052635	195.87425068129187	126.16913013084266	139.03703239935265	552.2649378365556	337.3438116081228	280.00099207673577	506.0993140383978	334.5264576496255	270.9823673186468	536.4045019366455	334.4949221829977	286.00207450840406	171.32911272103442	128.86761915038068	134.20694155582967	171.09862208750198	117.71105041647235	120.47374445755096	175.88787810017268	112.36900005819666	121.08269415120962	175.14345108461322	135.2794520611879	114.63309629064202	156.46365993352592	127.8875635438479	107.67329590671008	191.6606288749748	111.88683637749955	112.11328328079975
KPNA2	683.5166403177311	748.2106903820159	806.4695135934695	698.5376275409719	771.7276417697589	747.6772238095394	687.4127312069288	802.7345934113396	788.53436877665	588.7430187862088	547.7341893653745	540.2534455267553	571.4763339980735	522.8600097648117	528.9589043066626	616.3503311434102	511.4262450066732	569.5350107551669	475.0579234046843	477.1387769537393	449.2845359187596	460.09745878573614	495.1872893339574	467.2950919444198	474.5456265603364	467.9892862563714	466.0218643928707	769.2331130171575	702.9849956507132	757.0058773302206	775.5230575721987	705.9355951270215	753.5514686238361	760.5995087394385	708.268405215309	746.418205081419
ABLIM1	506.74561801237996	817.9675128540371	1365.2721717698344	460.32957213456314	794.4398602544491	1324.2171569952318	471.3794481467813	776.1351906320015	1328.6698767367857	565.3433357719586	793.2312704317284	1418.9245820547487	551.4956381799252	737.6180718786823	1438.3196044005385	569.2297696048889	783.1888214500495	1383.8319806617721	309.4671473997278	443.3465493366731	673.0752382559174	324.61242204425497	436.73308356009335	735.8074392198668	323.31865781235734	423.29460111520285	725.2455360380336	538.494554036792	823.8424826293126	1519.3010928604467	498.7269079292041	795.6147506651732	1554.777632355478	539.9272013408416	769.510254735099	1410.2498247471872
PLXNB1	590.5604059724662	672.4454752693827	671.7371299062104	677.0962778393399	708.2326986901907	662.9399074520004	627.8371957643815	710.8597191746223	719.9617535884788	1379.3238428014008	1357.509611359508	1017.8849700413061	1313.3663538716821	1355.6811782217126	938.001272411707	1349.5673329416795	1271.548958974269	1013.940514087367	433.79020865977924	430.6412116336451	383.5557278510005	448.6644178577286	498.8527432642698	413.59974039344763	464.0341753765701	423.4182724191486	406.1463761498864	600.2335279366185	578.191428165802	555.1279693466312	624.4245524857546	635.4225108191561	552.2805559081187	646.0765380328053	632.2880136404572	623.0317206003134
DYNC1H1	12850.445811648971	14665.96854694032	16051.433929786797	13368.759882059047	14647.377528262143	15800.473340269284	13000.148420206937	14482.956476451393	15977.235869897853	14887.770697479498	14434.602508729711	14913.59115548466	14539.882911652985	13937.104200094569	14276.384157274093	14274.97281772491	13631.552103978252	14585.127308429512	11488.941686820735	10233.867351674264	10531.009028781462	11618.230899475577	10404.333395851412	10596.570344650505	11117.509758561418	10711.327926914197	10547.01150841517	13662.254730784583	13076.373668985329	15641.092170877018	13587.344257952444	13281.009901041103	15690.089024281517	13628.046793730848	13128.394561603933	15842.52027672437
PLK3	416.37428498340836	315.5745464688179	269.65846056286	403.9998697787744	289.502140897819	246.91563086002304	416.2742373107108	318.24107148007676	246.60515619947807	672.6517030547802	454.4462725602889	299.69637692985	648.216397091129	430.45468786801666	275.95189256496906	636.7722999968288	417.0579013268659	318.28360813058714	218.04356480406764	140.5967369854835	121.68041606390712	219.63023407577583	155.48417380449936	106.14726021284278	224.65664611249125	145.03899434560736	108.29002016591981	345.06212761478963	261.2380232252054	264.1456501512229	375.7635535363836	282.51418758769523	243.43251114532902	341.47737608703534	308.51445550422216	256.11226203166984
NSMF	2329.8353880013083	2888.3142706860654	3487.0866181233123	2447.3452938589185	2985.9408308427146	3550.2805659373976	2398.0809965489557	2978.113591863586	3695.948989720063	2296.7492432167596	2557.113715834563	1746.9921519507056	2354.094502997795	2405.623762382291	1616.2476836387816	2348.4370367068927	2393.3157336505096	1652.0374806776933	5526.185408011483	5123.408844317841	3735.6475715042675	5201.160767981308	6026.744925032632	3751.6308282556734	5315.929913066939	5232.0689656879595	3656.5249756969497	2862.1031290255464	2934.567602998131	3121.16829292848	2961.174418201783	3183.8465500782418	3010.2470854656567	3149.698661229739	3165.344574850202	3179.762536566584
EDNRA	1598.1779862093492	2118.7367917785305	2020.1182242836273	1621.7468803361078	2045.3420925910766	2041.410940551663	1696.4487923093996	1972.752387576574	2080.4150818319454	1357.575815021485	1142.7020673591505	1685.661410155927	1420.3592702180767	1164.842658502257	1665.2268162523078	1366.899599787809	1106.6254952863897	1688.6888622225342	933.3678686117175	903.8142191355545	1222.4193543773226	983.9575937308306	845.0191992332993	1213.8502805452424	1010.4233824934593	903.3286472150344	1173.1242199597837	1101.6477671190917	1262.011574512294	1437.1846754947408	1137.8552044279988	1272.753515814679	1355.2731217378212	1168.7981445922594	1157.8427433478375	1371.878983876336
KCTD12	1458.6748151975999	1076.8416343762642	1068.2530389302203	1380.2283500001458	1056.4900284551504	1062.2750771518145	1427.6826385392014	1120.9948830400099	1103.3267472194705	1810.3128629645805	1087.538782249627	1236.6940665227555	1818.1283221751053	1117.4398043250017	1195.0961792797343	1819.071501289073	1026.8486668479372	1231.680469633587	2093.824169637371	2111.3936806497322	2269.7144406593343	2264.3272835072107	1850.8916000276718	2234.996073778155	2180.205150509036	1911.0012544447195	2307.173410567762	1080.4316514938848	1071.1490774753354	832.7443783887686	1018.6453865767443	979.5183403310454	792.6694390233929	1095.0231493865797	915.8330577220435	759.7306574345591
KCNC4	142.49371775224333	108.36070161921329	139.54521948851044	145.13610022175257	104.14019498321366	135.58863005591232	142.23753142597906	105.70149010843316	126.48130933771334	247.18086057681333	334.4052449822932	357.2632184458382	272.10344034885037	320.9494699580541	347.6621824327754	271.47401723741257	310.41732324473935	341.53067906491185	211.2063387747503	293.55464786543774	383.8496863898201	229.9386970592795	354.038067658185	365.8972610660487	220.18139461972945	311.2779107240513	384.6919678640363	158.83081555011697	163.278200042575	281.66063240757865	149.4448529779598	193.24066692297603	269.280498644051	157.436369788414	164.86662482515086	283.2017419896164
AREG	4.706207081301345	6.4465895015954935	4.226483938197467	5.784815831834701	7.278258326855637	4.292559655382909	8.382222611208384	6.759369183453303	5.054398071951471	16.567799388296446	59.20164502430446	40.38267169890321	16.33322100955792	64.54328732319522	43.9898176907625	16.806003470302905	55.54216493975956	39.66161335707182	4.616343274185157	4.396971575675539	4.092084973003541	4.573195542351994	5.45192641320379	3.9892678330273768	4.861948886494428	4.54897172706417	4.212052552846256	5.727627466989411	4.997108296973032	4.4361023667171455	6.634393456979863	6.834604393861731	4.419933056249263	5.464951345348584	6.736106464758913	5.04211954860684
SSTR2	3047.141876157325	2907.2801914057163	1730.6093899443351	3169.2577832144625	2930.4003669241965	1755.1421081574324	3045.6558815042235	2889.476419349024	1730.0794266357384	2935.0990778749433	1445.5671774911307	1193.6106574993225	2908.79487921168	1439.4779314860107	1238.052006650488	2851.673043243241	1362.4010265407837	1225.1875934282475	2608.4158927505923	1980.0399855674793	1541.5158257097885	2760.9435331304203	1884.7979730254806	1507.375491216045	2685.0614600780095	1942.2201171353265	1544.1182006677452	2922.999890979956	2166.188008092606	1434.0353469921838	2899.6891737035126	2189.5147393233087	1458.3775439411434	2948.348257365023	2237.9332139860276	1447.3036796982722
CDKN2B	688.4180116939986	944.0524703538224	742.0671012876325	723.4148513123052	935.4281761508416	741.7927861889286	713.6987335251107	893.3738792376658	748.3801684822031	487.1616062501622	670.3051747471117	468.4553192521327	543.6629672501746	684.3268452194154	492.07179594183026	545.8178914085222	664.2135658772686	504.0025861693508	321.139562363123	430.783565321769	370.48797509191627	339.5842137725244	407.13546779336275	360.2452921259639	309.1127810634669	400.01840679421304	349.62874444046247	502.21312370325364	761.365987348102	669.2656366472609	494.0126920894588	679.1644768413925	658.4890387502078	530.727807984905	776.7667441344444	661.1086043345178
KCNH2	291.18614140833165	751.2172744557055	1149.5905356361136	307.2006213712706	732.8227900814283	1148.8390508774053	295.26589470558866	745.0137341633821	1120.3821401066905	259.31927820892463	833.3553195619282	1380.4627548048488	275.28785956177353	793.4122538354974	1279.2244286241823	282.26364759895586	763.6514853951785	1350.0218486427382	233.93062036698547	376.3671461175238	463.0271562547272	231.40954562544476	415.59767735879973	453.99927974828836	227.928881576253	390.39855007995754	456.06222221121317	306.87207321197417	670.7436597788416	1167.762217878732	306.3074209570118	737.0959056021416	1144.5710589148323	297.80951536594404	769.8339323721852	1259.8161031519628
CASZ1	280.640033414915	295.8050364979446	238.63643351427805	321.28272719331176	311.6147536091092	255.3654643932247	312.3853460800908	284.9038315386649	267.3035578995528	525.8514200412009	995.508555876997	640.9113428482264	526.1880780462294	907.7773944120787	621.4029619656994	500.3684144280371	866.6488809270996	628.3297024248878	155.16331108534442	184.58102609857897	137.6180794382976	151.99150494605675	244.47375555869937	162.59582199138745	166.88044594289738	216.93217404326788	159.4097115843388	241.4693942870178	223.38978445140785	198.3255556763844	244.2753045602144	245.66971791440992	183.74562328061913	272.07098250027855	259.64642997615255	206.6572050109167
FNDC5	1418.0227792161081	1402.3990185740274	1050.2755827007513	1502.3111419081683	1497.6572260535381	1001.4207691215275	1468.0302278729916	1393.8765385373965	1040.1932505248235	972.3179511239989	831.8528643006196	775.0826068151401	949.5760240994798	840.797306649447	786.3647735183085	957.620107258438	905.4492082296279	780.1269773017846	1399.9689604383623	1403.7762907031185	1336.4515122613968	1385.2642827606805	1480.578003660288	1305.1234741966146	1356.6463309530982	1419.9718004437175	1333.5949974302007	1298.0141431968214	1391.2857030185544	1190.7269943832844	1251.007581632528	1419.833616002953	1195.6837656316784	1226.8678645403152	1467.6327517574293	1187.6600736488683
SH3D19	898.2472209563065	603.1506404544364	527.727604759432	915.4068218673898	606.3774161114172	529.3035086560325	930.7755234406391	654.9945757412635	523.255057759562	1037.8870459631812	920.7387157625934	1009.6014799851368	1080.8557836775221	1014.3762891935955	1019.5350970746663	1086.2734491335236	953.3728768449133	974.2327968959394	893.1252899868795	838.7756325582092	880.3837680503742	960.2436184589843	799.9308820267271	872.4179751742282	997.9954543622557	808.9528609413439	814.2682784603139	660.3696190412394	613.1679777185769	382.49995042918454	636.9723990617359	576.8420187968642	383.59002859024685	647.7396473796803	550.4798776165471	377.12324087704513
TAFA2	17.321132100252164	17.728770694986753	17.454052745908893	23.07737229433403	14.779674381633452	17.40229028925399	20.156677369026465	13.726732051941154	17.524634080321047	77.74287160357	179.10393167441157	175.99666145775393	71.55242580511671	162.46000745256111	189.4932517605036	81.48720842711258	170.54477066417337	179.59501464109792	19.78657863320115	23.152340166368656	26.82151809061182	19.44592470726533	15.124397989991111	26.674317118594907	18.231487012737006	21.376337870506493	37.766910984019674	15.92623673715239	18.396168181186557	21.66370930107451	20.139660112330237	21.10565012804125	22.142975084488636	14.883560661197443	19.871912432080393	22.17226476876941
MLXIPL	36.752028427988385	54.891452302198225	66.26280259892354	33.64487489623697	61.65168898934419	60.07465587222516	41.10794014969862	48.961433262814	50.71194186219825	95.48114311849652	744.8481636053455	387.08552301317366	94.42987617443457	683.240368399337	367.71885550347935	92.59933237118248	613.6878581814908	374.76092485174985	31.304810358758992	133.04439000491462	144.179351675741	36.06623114508895	161.1477204011662	128.81853479193703	42.012990644098274	143.91978678660692	129.12729603288997	52.42416600126043	150.51230616576296	153.9783899782832	45.304281761197394	151.72057643687074	157.7138383985701	46.59439856635073	137.56508852943253	164.2263949289026
RETSAT	504.1575465588867	398.71791357511347	414.0464344322097	478.3518714704757	367.8999384445705	387.4276011638717	466.3519801783443	383.3610371242608	405.80694656660756	924.1306790782422	941.970117518642	613.9582969666141	886.6919129716738	846.8179464610454	601.0911213435177	874.723001132659	874.5549328048057	605.4823661102016	410.21045009910796	308.2043022415766	315.84249858529375	419.36195557909554	355.0648942241353	286.43424841041724	423.11786372628774	321.8996942615927	282.8122407358239	492.0772271270992	342.3047403506675	337.2521406073618	487.9032062281882	351.67049299121595	340.16204195455407	542.5147792646753	379.74309524823605	343.4652759686968
RSAD2	2540.3682435787546	109.40592856048774	77.41791931809722	2173.6409457861705	129.7494553090037	77.5533090395705	2442.923567155063	114.42875748921172	75.76769071064479	88.02218086241768	37.75788504922759	41.42771121211671	94.92258576458205	38.086742031085954	37.865566073689166	77.71275886037688	40.32677913222004	48.9494145026571	369.9471622909807	125.65632894267314	76.62490001375504	316.0967747989996	92.3516612167287	66.70249736225794	318.82382938434813	113.34996273785889	67.74005694615063	1495.1006742432417	154.17829295979325	75.53461233279502	1887.4101569921813	157.69948645957098	82.22391807546425	1570.0367299099428	186.10918896334482	71.92876455814302
EPHB1	449.21471357307075	345.0750107163747	280.1750531167491	409.88732477425907	336.26523597773206	296.03913491711745	443.2109842247633	349.4348840072924	276.0466475589932	799.9912522370703	692.1983330534247	422.6648893361961	759.9009013948435	703.9935955618396	474.45655462736687	783.9833551157882	725.4613519255221	455.68822603332626	672.2815670773537	705.6274098319533	759.3544517549884	653.6613387893435	799.7786696004009	747.9113382102264	638.0442484587271	750.9741559411426	762.2938625012833	612.1102735353729	550.9075428925796	498.5048564490461	632.5291127563501	545.4776805418976	464.95274472570827	660.8351188295142	578.3851740190095	463.1513015338933
CLCN5	796.7509741720961	1191.9642678522216	1329.6318425832858	812.5485021689548	1179.9637156147528	1347.737437903704	754.8267900293476	1091.3441270182072	1318.25129366363	952.5525445467051	924.670909675306	1011.2559641437176	928.9925654160539	895.4492628744525	1048.530174844444	964.9621728825656	948.0812610738983	1018.6620070662532	537.2955214908148	667.6871695206995	691.6109348179887	532.0219788898285	710.0795566225405	664.002477838462	501.9512437444534	700.8658636690477	722.5486382426402	890.0563529697163	1096.6054374130244	1245.0124574911965	892.764492180303	1025.1401060408687	1237.8320885947278	916.3305396973096	1057.2618231651895	1257.0820203450696
CASK	799.293890631018	943.3472924362591	1105.7599179071442	828.9423396353098	990.7299177643033	1093.4200829443796	783.8863111062137	914.8151620646667	1103.2957677882323	1429.7771083643847	1580.2012744813617	1720.2328850138185	1367.083038125034	1480.6790877113265	1616.7785269507629	1415.9382870951874	1508.2979159310607	1679.2540544833653	691.9290191031203	768.9832491302391	915.4601999917295	719.181600820519	705.954603042359	938.7193134809875	690.1593436394897	738.113648884297	928.9924749174791	828.0433414565354	1000.0604260765243	1082.0638600008251	732.1840588208829	907.4028503376251	1085.649773089343	767.7256816729526	900.2506132829087	1063.902412537218
ZNF195	787.1952227529617	755.3291135288256	600.2880184073733	741.9590668522542	772.9929929337662	592.8279101238767	782.466435030652	754.0896720393863	596.4430641753684	979.4687180094722	1334.9913096528262	990.7152872695135	965.6307242158197	1283.7795157426829	1078.8817102587707	1010.0141176975844	1327.3500423369483	1034.184744964085	638.8006733783003	649.5102932864255	626.3572215020284	665.5213326827793	579.0777862549561	645.6247210050249	645.4059381170154	659.0211818084665	644.1827014118913	702.0484556612713	729.8792592133124	603.7826048361765	738.5433935525531	746.1871193979805	603.4276712649021	711.1261513825622	765.5016375711809	601.5944609413137
CYFIP2	582.5088467370182	1150.891378697198	2178.766010523423	629.4706523135266	1192.3242104842113	2133.573899405777	604.9372671291911	1192.5651643115862	2127.594903141907	1620.1000595055987	1634.184648664217	2164.3139819249895	1568.8809161272122	1587.4393972895068	2086.1441246066784	1681.1771879762236	1547.132674129398	2164.4095877778364	485.9625911269981	678.3877141742593	852.4721067570651	539.8708988034266	685.4008902616768	851.4002489176752	533.1517544168596	656.6212477895575	874.7356906905816	691.722776772021	953.9957724411714	1775.629594755918	569.8003391875113	1112.983308009575	1912.4057507592202	688.2679821625627	989.6508893583723	1885.264977872233
THBS1	4370.620298352954	3882.723538473148	3654.78981719898	4358.351583117775	3475.728346210686	3501.0078565443487	4360.040559426787	4174.769966524237	3718.954946550244	8159.519942017781	7367.308962674877	9532.688693639328	8045.285794476959	7540.335828901219	9219.34206616569	8131.5609701161275	6695.87791646261	9592.58202347357	3641.848417848809	3825.6058323138236	4665.275699843939	4300.757443436401	3834.2430790805734	4602.044269155233	4280.751879858986	3749.841850216295	4520.818026345402	3897.9439423681115	3300.473024285226	2421.2427191894512	3651.962356804225	3319.176338046642	2420.3128620153484	3723.9640454269575	2851.8425129886655	2517.578679651957
ETV1	236.6199450922369	240.33358122312572	197.44222656080075	208.94047923515072	219.93870550040631	196.05672792196722	222.7101930170633	209.952269576674	208.42754431905723	317.0568246959178	390.571124898406	422.0394658701839	323.1420424978484	395.03930993395807	460.43735875441405	300.4389557031676	423.4388053012504	439.95409226489664	86.56516721839033	106.52391027462608	146.4709323087948	91.07473827105727	118.22965727468303	161.49775822287558	77.7014877182449	113.58659027689173	147.99823634703802	187.3845414078948	267.5074093974524	332.30464141396976	172.39826277184233	299.9450125223122	325.0445553023517	163.90553164772933	236.77766519320235	342.8971093459814
TMSB4X	2775.317014487616	2799.087548474278	2906.3103134681546	2755.5853685692673	2708.063448897774	2895.1612409117743	2793.655565385158	2577.9960581201135	2854.958386148471	2443.9922118036575	1783.6133880538846	2426.45337510255	2389.558494545359	1837.8922691840114	2430.4209272457824	2360.35739077996	1834.02680830187	2314.8254670948845	1938.8493898794084	1567.6269021987125	1828.6758419368139	1828.9840931717886	1562.1882883369467	1820.9167195038247	1985.6265203764428	1541.056976609063	1747.016088146955	2603.483238607621	2330.380461929294	2757.4487821026705	2576.6228061858747	2357.934141605817	2731.0206214802797	2737.839056824555	2362.4110242071006	2614.2209442592416
JPT1	1000.6674007904071	1383.768365561077	1500.0850726067958	1022.6946433093336	1304.3509179286561	1478.9754819493553	1049.3391301428944	1328.7861141295941	1488.7311689528376	997.8218950380466	876.5644314406319	1198.804344079622	949.595929404883	898.3342561842001	1252.6369389822132	975.1786021731849	867.6009644284355	1174.221092956749	749.1355070713789	845.2343184114089	928.0299520970109	793.234016932639	793.350342932619	907.1158424285877	767.617489930501	819.7248960067816	913.1568356389168	1024.4575965033832	1219.0092809553742	1500.708957319056	960.242978013047	1200.2215185210391	1504.2862025715556	1006.2884717537333	1241.8270882691136	1503.601551359686
LIMK1	564.0969447843743	471.7570892587186	599.6174285448765	550.4843584260707	459.1060620399014	579.0120863515128	537.5478184325149	505.05502907343754	579.1280523914907	908.6980689041312	841.4563409607192	878.3714570901018	868.4454236109681	871.7387745890167	808.0827475091811	857.4269152668681	837.3416627836448	879.0460617997985	369.7412288942747	349.5070372006745	389.83894125874065	353.82864333582353	389.76439392043034	373.14913739353045	409.5674194719884	366.27604083765436	394.7787711454418	487.2894079569977	480.6809933731419	466.89995436873954	477.88621748333827	477.2290005547221	523.4781219393047	487.8966577894896	470.3519411404445	532.6444056685342
FAT1	14161.402950406948	15729.129910050653	14536.512124677878	14019.60490939878	15504.22347137635	14232.763285951116	13746.615384001572	15763.904502078303	14670.129004906586	20087.652630155942	19243.659687304233	16040.623572518245	19458.759276727887	18938.765390706423	15690.344117134737	19482.259645996975	18426.307073254626	16312.235251315995	14105.380775489024	11883.507587236258	13420.560224577164	14462.857460426303	11852.1074116856	13219.852355834695	13607.277965385816	12138.880819658358	13119.971598852897	16712.303818629185	13927.48578161263	11981.772439666101	16352.43403468673	13881.445133051682	11966.670837062107	16718.39642291176	14295.408994437305	12288.351496068086
GAMT	110.83565545913642	112.10379549669334	121.65399620809941	115.93540602212863	108.9736148673056	116.98794558474125	111.34658223808246	123.53632604429478	131.6934803356482	504.04018313125925	490.132979400626	304.0314621827685	484.6160859619475	436.99610373066656	272.2302369306082	483.01298604215947	419.4024406698444	275.2972711537485	183.02945327973276	133.3557795043601	131.14644178244862	163.9674420013997	169.27979583777554	127.56567129651484	179.94904821702417	143.04357737949368	125.56778248389465	184.59061932297325	127.81265848107611	130.44727975238752	169.83721847199507	132.06070639162536	101.16882649527352	174.3613513718436	129.5365665760627	115.0732258909834
HSPA12A	184.2815078542106	327.1300205053075	418.6318727698626	188.5050405419119	334.5268540139859	408.7916526650524	173.62821115499165	325.7501584433888	387.48775979904127	271.89885083326635	420.42292712446067	430.5067276806442	275.08341269620234	385.6763520865459	430.4428852077193	273.6468975896375	375.22128079991256	440.44283881117684	336.7330777353594	636.4678815982228	896.3328010549444	324.9878973779472	690.548857196095	926.1996875190647	300.3447775283454	678.4235451486564	877.4170253942995	302.76691181528054	516.1141895256279	529.1816028093765	301.02165532764633	471.67335871604047	516.1639561894928	310.08669290917913	493.3502013994536	514.1785903847127
NDEL1	812.6824132361235	1018.4834104930966	1156.9128847601191	802.0504183705141	989.7341638001725	1162.090537034426	778.1748352670921	1000.9308847761222	1170.3544032389862	766.8638827449403	753.4484556195423	841.2853573499419	757.0278540910268	736.1025354588251	853.788558030714	776.780856855845	778.0099791079282	828.3644188778052	614.9004550647577	611.3680683854918	688.925718296164	587.4897885173433	614.217899811606	633.734908292474	579.9453157280477	592.3029985012145	612.7941976018159	838.097607926863	832.2035970490037	1053.436947787759	823.0826339697874	832.9802044040163	1058.109987136968	841.7555113277122	868.4996032283494	1080.158059820089
MYH9	7482.359017000526	7299.555323521691	7447.034889589656	7813.088282988041	7236.207150583749	7480.007878596957	7582.957790440488	7330.751941450529	7451.045133438533	6426.101054984189	5429.83663569114	5647.415403350776	6079.314043445143	5273.758344823722	5346.113144329429	6256.021536758737	5024.072881481617	5724.815724990125	4244.767356651731	3825.0203133741425	3878.1757335453085	4602.969811702236	3943.255968965771	3846.2307124952126	4585.165609282785	3491.415024049435	3744.9438336943563	5556.170282163652	4734.207807576952	5210.699827682179	5432.296250517189	5050.091464708986	5213.4068487106715	5265.354091243852	4856.394563123469	5223.828225736153
NSD1	1974.3520670761586	2217.527140341347	2386.9350767558417	1943.9919161120254	2176.113490424413	2319.2838802231836	1999.4496152773213	2142.903255437233	2373.224563727927	2438.9378027627367	2764.141122639582	2754.8259444676487	2504.9473087227652	2813.5336749347844	2749.650055425464	2420.1500011166063	2775.4745758500208	2771.5933820701116	1910.7888463425384	1855.0309206894467	1944.8727900453955	2043.811725688664	1801.66779561268	1880.2742679578248	1943.8092337800822	1872.490015077528	1899.4370948944486	2044.1321934082068	2004.5212411905743	2246.8792583439717	2055.2109821938798	2044.610738032894	2258.5052637667022	2095.071150367282	2088.271477299336	2262.1393430502917
NPTX2	94.05223470156648	107.64552515849097	106.3977908450976	98.27290662743572	99.6052129052847	123.55942067877245	111.97827270064897	105.77819140039051	125.20363087487374	118.82566184517555	234.04467140764766	246.2377175343726	108.7584359730922	206.3978400049369	222.71962046210268	127.9327251514309	216.1800731387439	211.22704701225672	280.62762159240594	427.7166796132517	474.87858182035785	252.42770026865549	458.77982082892487	523.9295681680694	246.67727567672134	419.4006816852064	544.740307829401	200.08554230234077	266.6256571078629	322.54369345963744	204.4397302432555	227.93066961472283	306.71512654079555	205.2547704695094	229.46230011158636	320.3745407494146
NRG1	367.32559464668145	731.7090278486128	1093.3874307141236	362.59783520464794	732.8818715298195	1039.2232354897992	368.34670791582863	714.5979113173541	1111.030288391011	619.3434663667606	844.6498025403586	1246.0835254596075	632.3198792580405	816.8428024355906	1192.442044790392	650.3033532031518	830.4823785676596	1195.1346522108222	298.76694600437236	396.13998623078027	596.6991726301688	346.4244852753906	394.572145370391	562.9696570415093	318.94315534808084	365.3969658463915	562.0043506470403	345.5073593465168	692.8576937302953	1018.473819232668	346.612309729778	616.76185140165	1021.6697547351282	347.42320704353364	603.5180847016852	991.2593503686562
PAPPA	326.8020989030502	334.0222514962116	375.6308369262397	322.7737176393265	283.1472095208239	367.1751918573862	319.10107068645584	355.41542834912735	412.88259857601787	1051.2367423976154	854.4150146239414	907.3321401547373	1009.3525356978354	817.4028373453613	901.9903314405799	1028.2587330734345	767.33611109423	1002.4871660736833	258.50140540825214	239.5444377565381	306.20964954875177	306.9997703828394	241.55996523417426	328.13155122209616	281.93359994615173	247.1644652172433	303.8817352313646	367.43627151829253	331.069721433659	258.5758323105081	368.45376295528325	257.1979170517075	254.84565666569014	404.6759455617417	255.59315867775325	266.54932247466036
DOCK9	1245.5832688738756	964.3794123086191	820.5011672306122	1230.3597085949127	980.957159369607	849.5236206129041	1202.8677348876338	994.8827372751315	817.9323253741187	1188.6754509783746	1057.7583471789792	991.5916510605026	1149.4082472204993	1128.6526153812774	1041.5578701725174	1149.565468229878	1071.4109290025635	1039.5630431745897	1276.222301532396	1503.6522747346803	1609.5020271937847	1246.6842398061708	1439.7943102193717	1654.2252233375048	1291.3022988962005	1494.2563293645699	1640.9383992630458	1252.369649527058	1175.9234390268805	1015.8410360722952	1213.2727496475638	1173.3162642664079	984.811555197914	1248.1883266437299	1163.9738092386478	1002.9009591833365
