run	nodes	geneid	local_outdegree_centrality	local_betweenness_centrality	outdegree_centrality	betweenness_centrality	community	community_size	rank_betweenness	rank_outdegree	rank_local_betweenness	rank_local_outdegree
2	258	LMX1A	0.042801556420233464	0.0012919503891050583	0.07782101167315175	0.11489238813229573	6	18	3.0	4.0	1.0	1.0
2	258	KLF7	0.01556420233463035	0.005988570038910506	0.019455252918287938	0.030094844357976654	0	46	22.0	53.0	2.0	11.0
2	258	ETV5	0.0	0.0	0.0	0.0	0	46	258.0	258.0	46.0	46.0
2	238	PRDM1	0.03375527426160337	0.0009654580562111135	0.03797468354430379	0.01162125438031896	5	24	47.0	25.0	5.0	4.0
2	238	ISL1	0.016877637130801686	0.0005006078809983551	0.025316455696202528	0.011335192734034185	6	24	48.0	42.0	4.0	6.0
2	238	LMX1A	0.04641350210970464	0.0020381892297790176	0.08016877637130801	0.10666523635843525	5	24	4.0	3.0	1.0	1.0
2	238	KLF7	0.008438818565400843	0.005166988486018737	0.012658227848101264	0.061896588714868056	1	40	10.0	65.0	3.0	13.0
2	238	ETV5	0.0	0.0	0.0	0.0	1	40	238.0	238.0	40.0	40.0
2	226	PRDM1	0.03111111111111111	0.0010515873015873017	0.035555555555555556	0.011765873015873016	5	23	44.0	24.0	5.0	5.0
2	226	ISL1	0.013333333333333332	0.0004563492063492064	0.022222222222222223	0.009285714285714286	6	19	48.0	44.0	5.0	7.0
2	226	LMX1A	0.035555555555555556	0.0018650793650793651	0.06222222222222222	0.09950396825396825	5	23	5.0	8.0	2.0	2.0
2	226	KLF7	0.008888888888888889	0.006865079365079365	0.013333333333333332	0.08107142857142857	1	37	9.0	61.0	3.0	12.0
2	226	ETV5	0.0	0.0	0.0	0.0	1	37	226.0	226.0	37.0	37.0
2	218	PRDM1	0.027649769585253454	0.0005547021676053934	0.03225806451612903	0.00706178528759174	5	19	47.0	24.0	3.0	4.0
2	218	ISL1	0.013824884792626727	0.0004906980713432327	0.02304147465437788	0.008000512032770097	6	19	44.0	41.0	4.0	6.0
2	218	LMX1A	0.03686635944700461	0.0017921146953405018	0.059907834101382486	0.09504608294930876	5	19	3.0	9.0	1.0	2.0
2	218	KLF7	0.009216589861751152	0.004970984809694487	0.013824884792626727	0.06818569721795528	1	37	5.0	58.0	3.0	12.0
2	218	ETV5	0.0	0.0	0.0	0.0	1	37	218.0	218.0	37.0	37.0
2	202	PRDM1	0.029850746268656716	0.0005223880597014925	0.03482587064676617	0.010497512437810944	4	20	34.0	23.0	3.0	4.0
2	202	ISL1	0.014925373134328358	0.0006218905472636816	0.02487562189054726	0.008582089552238806	6	19	38.0	35.0	4.0	6.0
2	202	LMX1A	0.03980099502487562	0.002164179104477612	0.05472636815920398	0.07057213930348258	4	20	3.0	11.0	1.0	2.0
2	202	KLF7	0.009950248756218905	0.003706467661691542	0.014925373134328358	0.022587064676616916	0	35	21.0	58.0	4.0	12.0
2	202	ETV5	0.0	0.0	0.0	0.0	0	35	202.0	202.0	35.0	35.0
2	183	PRDM1	0.027472527472527476	0.0004553457592131625	0.03296703296703297	0.005555218262400583	6	17	44.0	24.0	4.0	4.0
2	183	ISL1	0.02197802197802198	0.0009410479023738692	0.027472527472527476	0.00983546839900431	4	19	37.0	32.0	3.0	6.0
2	183	LMX1A	0.038461538461538464	0.002003521340537915	0.06043956043956045	0.07343209276910934	6	17	4.0	9.0	1.0	2.0
2	183	KLF7	0.005494505494505495	0.00021249468763280918	0.01098901098901099	0.016726367555096835	3	25	29.0	67.0	10.0	13.0
2	183	ETV5	0.0	0.0	0.0	0.0	3	25	183.0	183.0	25.0	25.0
2	175	PRDM1	0.028735632183908046	0.0003322038402763936	0.034482758620689655	0.00671051757358315	4	17	41.0	22.0	5.0	4.0
2	175	ISL1	0.017241379310344827	0.0007640688326357052	0.028735632183908046	0.010098996744402365	5	17	36.0	32.0	3.0	6.0
2	175	LMX1A	0.040229885057471264	0.002159324961796558	0.05747126436781609	0.07404823599760813	4	17	5.0	9.0	1.0	2.0
2	175	KLF7	0.005747126436781609	0.0003986446083316723	0.011494252873563218	0.01694239585409607	1	26	28.0	64.0	9.0	14.0
2	175	ETV5	0.0	0.0	0.0	0.0	1	26	175.0	175.0	26.0	26.0
2	158	PRDM1	0.03184713375796178	0.00032663726931242854	0.038216560509554146	0.005062877674342643	5	13	44.0	19.0	4.0	4.0
2	158	ISL1	0.019108280254777073	0.001020741466601339	0.025477707006369428	0.00824759105013882	4	17	34.0	34.0	2.0	6.0
2	158	LMX1A	0.038216560509554146	0.0014698677119059284	0.050955414012738856	0.06569492079046219	5	13	5.0	14.0	1.0	2.0
2	158	KLF7	0.006369426751592357	0.0003674669279764821	0.006369426751592357	0.0003674669279764821	2	24	68.0	89.0	8.0	12.0
2	158	ETV5	0.0	0.0	0.0	0.0	2	24	158.0	158.0	24.0	24.0
2	148	PRDM1	0.03401360544217687	0.0004659398005777654	0.04081632653061224	0.0050787438262976424	4	18	36.0	16.0	5.0	4.0
2	148	ISL1	0.013605442176870748	0.0008386916410399776	0.02040816326530612	0.041328860311247786	5	15	6.0	37.0	5.0	6.0
2	148	LMX1A	0.04081632653061224	0.0018637592023110616	0.047619047619047616	0.024694809430621564	4	18	13.0	13.0	1.0	2.0
2	148	KLF7	0.006802721088435374	0.0004193458205199888	0.006802721088435374	0.0004193458205199888	2	24	64.0	84.0	9.0	12.0
2	148	ETV5	0.0	0.0	0.0	0.0	2	24	148.0	148.0	24.0	24.0
2	138	PRDM1	0.0364963503649635	0.00016101331043366253	0.043795620437956206	0.0026835551738943753	5	11	47.0	13.0	6.0	2.0
2	138	ISL1	0.0072992700729927005	0.0	0.014598540145985401	0.03451051953628167	4	12	8.0	54.0	12.0	6.0
2	138	LMX1A	0.0364963503649635	0.0013417775869471876	0.043795620437956206	0.021575783598110777	5	11	17.0	13.0	1.0	2.0
2	138	KLF7	0.0072992700729927005	0.00042936882782310007	0.0072992700729927005	0.00042936882782310007	3	22	59.0	77.0	7.0	11.0
2	138	ETV5	0.0	0.0	0.0	0.0	3	22	138.0	138.0	22.0	22.0
2	121	PRDM1	0.041666666666666664	0.00021008403361344536	0.05	0.005532212885154061	6	11	35.0	13.0	7.0	2.0
2	121	ISL1	0.008333333333333333	0.0	0.016666666666666666	0.028431372549019607	5	12	14.0	47.0	12.0	6.0
2	121	LMX1A	0.041666666666666664	0.0021008403361344537	0.05	0.0838235294117647	6	11	5.0	13.0	1.0	2.0
2	121	KLF7	0.008333333333333333	0.0004901960784313725	0.008333333333333333	0.0004901960784313725	0	22	54.0	70.0	8.0	11.0
2	121	ETV5	0.0	0.0	0.0	0.0	0	22	121.0	121.0	22.0	22.0
2	104	PRDM1	0.04854368932038834	0.0004759185227489054	0.058252427184466014	0.006758043023034456	6	10	27.0	10.0	4.0	1.0
2	104	ISL1	0.009708737864077669	0.0	0.019417475728155338	0.02826956025128498	5	11	15.0	41.0	11.0	6.0
2	104	LMX1A	0.019417475728155338	0.002189225204644965	0.029126213592233007	0.07376737102608033	6	10	2.0	27.0	1.0	5.0
2	104	KLF7	0.0	0.0	0.0	0.0	0	20	104.0	104.0	20.0	20.0
2	104	ETV5	0.0	0.0	0.0	0.0	0	20	104.0	104.0	20.0	20.0
2	100	PRDM1	0.05050505050505051	0.0007215007215007215	0.06060606060606061	0.0077303648732220155	5	11	21.0	8.0	4.0	1.0
2	100	ISL1	0.010101010101010102	0.0	0.020202020202020204	0.0010307153164296021	6	9	42.0	40.0	9.0	6.0
2	100	LMX1A	0.020202020202020204	0.002473716759431045	0.030303030303030304	0.04957740672026386	5	11	4.0	26.0	2.0	5.0
2	100	KLF7	0.0	0.0	0.0	0.0	0	25	100.0	100.0	25.0	25.0
2	100	ETV5	0.0	0.0	0.0	0.0	0	25	100.0	100.0	25.0	25.0
2	92	PRDM1	0.03296703296703297	0.0	0.04395604395604396	0.03382173382173382	4	10	1.0	15.0	10.0	5.0
2	92	ISL1	0.01098901098901099	0.0	0.01098901098901099	0.0	6	8	92.0	55.0	8.0	6.0
2	92	LMX1A	0.03296703296703297	0.002442002442002442	0.03296703296703297	0.029181929181929182	4	10	3.0	25.0	1.0	5.0
2	92	KLF7	0.0	0.0	0.0	0.0	0	25	92.0	92.0	25.0	25.0
2	92	ETV5	0.0	0.0	0.0	0.0	0	25	92.0	92.0	25.0	25.0
2	89	PRDM1	0.03409090909090909	0.0	0.045454545454545456	0.03879310344827586	5	9	1.0	14.0	9.0	4.0
2	89	ISL1	0.011363636363636364	0.0	0.011363636363636364	0.0	6	8	89.0	55.0	8.0	6.0
2	89	LMX1A	0.022727272727272728	0.0018286311389759669	0.022727272727272728	0.0329153605015674	5	9	4.0	31.0	3.0	5.0
2	89	KLF7	0.0	0.0	0.0	0.0	1	18	89.0	89.0	18.0	18.0
2	75	PRDM1	0.04054054054054054	0.0	0.04054054054054054	0.0	2	9	75.0	16.0	9.0	4.0
2	75	ISL1	0.013513513513513514	0.0	0.013513513513513514	0.015549796371714181	4	8	9.0	46.0	8.0	6.0
2	75	LMX1A	0.02702702702702703	0.00259163272861903	0.02702702702702703	0.017771195853387635	2	9	5.0	25.0	3.0	5.0
2	75	KLF7	0.0	0.0	0.0	0.0	5	8	75.0	75.0	8.0	8.0
2	63	PRDM1	0.04838709677419355	0.0	0.04838709677419355	0.0	1	8	63.0	16.0	8.0	4.0
2	63	ISL1	0.016129032258064516	0.0	0.016129032258064516	0.020359598096245372	3	7	9.0	38.0	7.0	6.0
2	63	LMX1A	0.03225806451612903	0.0018508725542041248	0.03225806451612903	0.023532522474881017	1	8	6.0	23.0	3.0	5.0
2	63	KLF7	0.0	0.0	0.0	0.0	4	7	63.0	63.0	7.0	7.0
2	60	PRDM1	0.05084745762711865	0.0	0.05084745762711865	0.026592635885447104	2	7	2.0	12.0	7.0	2.0
2	60	ISL1	0.01694915254237288	0.0	0.01694915254237288	0.02250146113383986	3	7	6.0	38.0	7.0	6.0
2	60	LMX1A	0.03389830508474576	0.0020455873758036236	0.03389830508474576	0.024254821741671536	2	7	5.0	22.0	3.0	5.0
2	60	KLF7	0.0	0.0	0.0	0.0	4	7	60.0	60.0	7.0	7.0
2	56	PRDM1	0.05454545454545454	0.0	0.05454545454545454	0.028282828282828285	2	7	2.0	12.0	7.0	2.0
2	56	ISL1	0.01818181818181818	0.0	0.01818181818181818	0.022222222222222223	3	7	5.0	34.0	7.0	6.0
2	56	LMX1A	0.03636363636363636	0.002356902356902357	0.03636363636363636	0.019191919191919194	2	7	6.0	20.0	3.0	5.0
2	56	KLF7	0.0	0.0	0.0	0.0	0	16	56.0	56.0	16.0	16.0
2	34	PRDM1	0.09090909090909091	0.005681818181818182	0.09090909090909091	0.05397727272727273	2	6	1.0	7.0	3.0	1.0
2	34	ISL1	0.030303030303030304	0.0	0.030303030303030304	0.0	1	7	34.0	22.0	7.0	6.0
2	34	LMX1A	0.030303030303030304	0.002840909090909091	0.030303030303030304	0.03125	2	6	5.0	22.0	5.0	5.0
2	33	PRDM1	0.09375	0.00907258064516129	0.09375	0.057459677419354836	1	7	1.0	7.0	3.0	2.0
2	33	ISL1	0.03125	0.0	0.03125	0.0	2	6	33.0	22.0	6.0	6.0
2	33	LMX1A	0.03125	0.0030241935483870967	0.03125	0.03326612903225806	1	7	5.0	22.0	5.0	5.0
2	32	PRDM1	0.0967741935483871	0.0064516129032258064	0.0967741935483871	0.05161290322580645	1	6	2.0	6.0	3.0	1.0
2	32	ISL1	0.03225806451612903	0.0	0.03225806451612903	0.0	2	6	32.0	21.0	6.0	6.0
2	32	LMX1A	0.03225806451612903	0.0032258064516129032	0.03225806451612903	0.035483870967741936	1	6	4.0	21.0	5.0	5.0
2	32	PRDM1	0.0967741935483871	0.0064516129032258064	0.0967741935483871	0.03870967741935484	1	6	2.0	6.0	2.0	1.0
2	32	ISL1	0.03225806451612903	0.0	0.03225806451612903	0.0	2	6	32.0	20.0	6.0	6.0
2	32	LMX1A	0.0	0.0	0.0	0.0	1	6	32.0	32.0	6.0	6.0
2	19	PRDM1	0.1111111111111111	0.0	0.16666666666666666	0.0196078431372549	3	3	5.0	4.0	3.0	2.0
2	19	LMX1A	0.0	0.0	0.0	0.0	4	3	19.0	19.0	3.0	3.0
2	14	LMX1A	0.0	0.0	0.0	0.0	0	5	14.0	14.0	5.0	5.0
2	14	LMX1A	0.0	0.0	0.0	0.0	0	5	14.0	14.0	5.0	5.0
2	14	LMX1A	0.0	0.0	0.0	0.0	0	5	14.0	14.0	5.0	5.0
2	14	LMX1A	0.0	0.0	0.0	0.0	0	5	14.0	14.0	5.0	5.0
2	14	LMX1A	0.0	0.0	0.0	0.0	0	5	14.0	14.0	5.0	5.0
2	14	LMX1A	0.0	0.0	0.0	0.0	0	5	14.0	14.0	5.0	5.0
2	14	LMX1A	0.0	0.0	0.0	0.0	0	5	14.0	14.0	5.0	5.0
2	14	LMX1A	0.0	0.0	0.0	0.0	0	5	14.0	14.0	5.0	5.0
2	14	LMX1A	0.0	0.0	0.0	0.0	0	5	14.0	14.0	5.0	5.0
2	3	PRDM1	1.0	0.5	1.0	0.5	0	3	2.0	1.0	2.0	1.0
2	3	PRDM1	1.0	0.5	1.0	0.5	0	3	2.0	1.0	2.0	1.0
3	731	PRDM1	0.0958904109589041	0.0006464099817727418	0.12602739726027398	0.004284345228028638	3	139	55.0	72.0	9.0	7.0
3	731	LMX1A	0.12328767123287672	0.0011199428753969596	0.26164383561643834	0.014908769754025969	3	139	9.0	9.0	4.0	3.0
3	731	ISL1	0.07945205479452055	0.0005599714376984798	0.09726027397260274	0.005584681586711013	3	139	40.0	103.0	12.0	13.0
3	731	KLF7	0.13835616438356166	0.0008042542796474811	0.16712328767123288	0.0017438036717590244	0	257	130.0	39.0	32.0	17.0
3	731	ETV5	0.04657534246575343	0.0004227972264501945	0.04794520547945205	0.0004979611778191179	0	257	211.0	168.0	65.0	67.0
3	719	PRDM1	0.09749303621169916	0.000633248252739867	0.11838440111420613	0.0034614981177375553	2	150	68.0	73.0	10.0	7.0
3	719	LMX1A	0.13370473537604458	0.0017657136863206723	0.24512534818941503	0.013381739917561178	2	150	11.0	11.0	2.0	3.0
3	719	ISL1	0.07381615598885793	0.0005555490806245459	0.08774373259052924	0.0042967642179772576	2	150	53.0	104.0	11.0	15.0
3	719	KLF7	0.12813370473537605	0.0010450538649510689	0.16016713091922005	0.0027524931721852504	0	250	83.0	38.0	27.0	15.0
3	719	ETV5	0.03899721448467967	0.0004370578431486812	0.0403899721448468	0.0005710889150476101	0	250	206.0	175.0	64.0	68.0
3	703	PRDM1	0.09544159544159544	0.0007823581290057752	0.11111111111111112	0.004214573401449292	3	144	57.0	72.0	10.0	7.0
3	703	LMX1A	0.12535612535612536	0.0015504915647568999	0.23646723646723647	0.00918305554539506	3	144	21.0	11.0	4.0	3.0
3	703	ISL1	0.0698005698005698	0.0008717704866064352	0.08547008547008547	0.008490109773989944	3	144	24.0	96.0	8.0	15.0
3	703	KLF7	0.10256410256410257	0.0005689877301860183	0.150997150997151	0.005129017967819679	2	165	46.0	36.0	21.0	17.0
3	703	ETV5	0.03418803418803419	0.000475511174512601	0.03561253561253561	0.0009611828442070952	2	165	175.0	176.0	29.0	57.0
3	692	PRDM1	0.09117221418234442	0.0007886071436061997	0.10419681620839362	0.003538245349105476	3	139	71.0	66.0	9.0	6.0
3	692	LMX1A	0.11866859623733718	0.0016694981018897208	0.22575976845151952	0.010490991841271839	3	139	20.0	11.0	4.0	3.0
3	692	ISL1	0.06512301013024602	0.0007865097841817151	0.07380607814761216	0.004127603347385642	3	139	65.0	101.0	10.0	15.0
3	692	KLF7	0.08683068017366136	0.0005012689024518132	0.14037626628075253	0.004779882128400343	2	162	53.0	37.0	29.0	18.0
3	692	ETV5	0.02894356005788712	0.00022232009899536483	0.030390738060781474	0.000383816774680677	2	162	220.0	175.0	55.0	55.0
3	670	PRDM1	0.09715994020926756	0.0015686116556125418	0.09865470852017938	0.00496988086607055	0	214	55.0	64.0	13.0	11.0
3	670	LMX1A	0.16442451420029897	0.0024189289582270436	0.21076233183856502	0.00763495430663337	0	214	32.0	11.0	7.0	4.0
3	670	ISL1	0.06427503736920777	0.0013403685901739123	0.06726457399103139	0.004137464980353195	0	214	68.0	102.0	14.0	23.0
3	670	KLF7	0.07772795216741406	0.0005348048298022788	0.13004484304932737	0.005075051690341291	3	117	53.0	43.0	9.0	16.0
3	670	ETV5	0.026905829596412557	0.00015887507496218327	0.026905829596412557	0.0003804051090643824	3	117	215.0	173.0	36.0	43.0
3	643	PRDM1	0.08411214953271028	0.0013170620282755236	0.09657320872274143	0.005338718221626061	3	128	55.0	61.0	5.0	6.0
3	643	LMX1A	0.11059190031152648	0.001190701833680824	0.2071651090342679	0.010033485451567596	3	128	22.0	10.0	7.0	2.0
3	643	ISL1	0.056074766355140186	0.0008019012349279018	0.06386292834890965	0.004755517323496679	3	128	59.0	100.0	12.0	15.0
3	643	KLF7	0.09034267912772585	0.000882091358420692	0.1292834890965732	0.005790698917676334	1	164	52.0	38.0	21.0	16.0
3	643	ETV5	0.02336448598130841	0.00018225028066543223	0.02336448598130841	0.00038151058752630484	1	164	209.0	175.0	57.0	58.0
3	629	PRDM1	0.089171974522293	0.0016558477839067848	0.09235668789808918	0.006989099848637227	1	167	42.0	58.0	9.0	9.0
3	629	LMX1A	0.13535031847133758	0.0024355184428935684	0.1910828025477707	0.012840439256798626	1	167	15.0	12.0	3.0	2.0
3	629	ISL1	0.0589171974522293	0.0009269700017269577	0.06050955414012739	0.0033091559239732215	1	167	84.0	97.0	13.0	17.0
3	629	KLF7	0.07802547770700638	0.0006730056176921748	0.11464968152866242	0.005419599955302268	2	151	55.0	41.0	25.0	17.0
3	629	ETV5	0.019108280254777073	0.00024634545251373945	0.019108280254777073	0.0005130080557502615	2	151	194.0	178.0	46.0	55.0
3	610	PRDM1	0.047619047619047616	0.0002862760349148734	0.08866995073891626	0.008504558810820155	1	142	32.0	55.0	21.0	15.0
3	610	LMX1A	0.11822660098522167	0.001804079163425806	0.18883415435139572	0.018121813153573592	1	142	11.0	10.0	4.0	5.0
3	610	ISL1	0.04269293924466338	0.000256568144499179	0.05090311986863711	0.0021875810215193155	4	79	111.0	102.0	10.0	12.0
3	610	KLF7	0.07881773399014778	0.0008183173450868551	0.1116584564860427	0.006333182093163945	0	149	51.0	38.0	23.0	16.0
3	610	ETV5	0.016420361247947456	0.000124232996283813	0.016420361247947456	0.0001620430386310604	0	149	214.0	183.0	59.0	56.0
3	594	PRDM1	0.047217537942664416	0.0004927988696960028	0.08768971332209105	0.01207784513012169	1	141	19.0	50.0	16.0	15.0
3	594	LMX1A	0.11467116357504215	0.002367143703568661	0.178752107925801	0.018677931725992435	1	141	10.0	9.0	2.0	5.0
3	594	ISL1	0.042158516020236084	0.0003389772571897361	0.050590219224283306	0.002324415477872476	4	76	104.0	98.0	10.0	12.0
3	594	KLF7	0.08094435075885328	0.0007349254819743858	0.10961214165261382	0.005694248211111617	0	155	61.0	36.0	25.0	16.0
3	594	ETV5	0.01517706576728499	0.00027915774121507677	0.01517706576728499	0.0009200811266578551	0	155	163.0	180.0	51.0	56.0
3	580	PRDM1	0.04317789291882556	0.0002450233369788025	0.07944732297063903	0.00982185010547956	0	156	30.0	53.0	30.0	19.0
3	580	LMX1A	0.10362694300518134	0.0025159713382457527	0.16407599309153711	0.02160388690678954	0	156	9.0	12.0	2.0	8.0
3	580	ISL1	0.04317789291882556	0.0004482134213026875	0.05181347150259067	0.0030538274438089777	4	65	88.0	88.0	7.0	8.0
3	580	KLF7	0.0690846286701209	0.0006364630582498163	0.09671848013816925	0.0038576235126784636	1	150	81.0	40.0	26.0	17.0
3	580	ETV5	0.013816925734024179	0.00028984467910907126	0.013816925734024179	0.0010308908689961812	1	150	149.0	179.0	47.0	56.0
3	558	PRDM1	0.04129263913824058	0.0002841532877827002	0.07719928186714542	0.010000258321170711	1	129	27.0	52.0	22.0	16.0
3	558	LMX1A	0.0969479353680431	0.0019374087803365923	0.15798922800718135	0.01731397646694135	1	129	17.0	12.0	2.0	7.0
3	558	ISL1	0.03949730700179534	0.000251863141443757	0.0466786355475763	0.0029158002144065716	4	61	94.0	89.0	9.0	10.0
3	558	KLF7	0.06642728904847398	0.0008040246438396859	0.09515260323159785	0.00763016157989228	0	157	36.0	38.0	28.0	18.0
3	558	ETV5	0.01436265709156194	0.00020019890730144788	0.01436265709156194	0.00024540511217596836	0	157	201.0	172.0	56.0	57.0
3	541	PRDM1	0.03888888888888889	0.0003916718202432488	0.07592592592592592	0.01475297189582904	1	124	24.0	49.0	19.0	16.0
3	541	LMX1A	0.09444444444444444	0.0017487803202088916	0.15	0.021665635951350237	1	124	8.0	13.0	7.0	6.0
3	541	ISL1	0.040740740740740744	0.0003126503126503127	0.04814814814814815	0.004170961313818457	4	59	75.0	81.0	10.0	8.0
3	541	KLF7	0.05555555555555556	0.0004329004329004329	0.08333333333333334	0.004466433037861609	0	136	69.0	42.0	32.0	18.0
3	541	ETV5	0.011111111111111112	0.00025424311138596856	0.011111111111111112	0.00046382189239332097	0	136	173.0	181.0	44.0	56.0
3	524	PRDM1	0.03632887189292543	0.00021611246639268	0.07265774378585085	0.013589444920624456	1	118	22.0	44.0	23.0	16.0
3	524	LMX1A	0.09177820267686423	0.002183102202881988	0.14149139579349904	0.02076877431265247	1	118	12.0	12.0	2.0	5.0
3	524	ISL1	0.03824091778202677	0.0004139103169893702	0.04206500956022945	0.004036541321436159	4	58	86.0	86.0	7.0	8.0
3	524	KLF7	0.049713193116634795	0.0004688541643773397	0.06883365200764818	0.005618924126209681	0	141	65.0	49.0	35.0	21.0
3	524	ETV5	0.01147227533460803	0.0007435734013171871	0.01147227533460803	0.00259334959671216	0	141	103.0	172.0	26.0	53.0
3	512	PRDM1	0.06262230919765166	0.0015041633091592802	0.07045009784735812	0.014807566862361383	3	87	18.0	43.0	5.0	6.0
3	512	LMX1A	0.07436399217221135	0.0020528759448985075	0.14090019569471623	0.03901231725566939	3	87	3.0	11.0	2.0	3.0
3	512	ISL1	0.03913894324853229	0.000606269905222363	0.0410958904109589	0.0028203062046736503	3	87	96.0	78.0	13.0	14.0
3	512	KLF7	0.04892367906066536	0.0006599900234066229	0.060665362035225046	0.006104907716511262	1	135	59.0	49.0	27.0	19.0
3	512	ETV5	0.009784735812133072	0.0007290587467863859	0.009784735812133072	0.002716703119604006	1	135	98.0	174.0	24.0	54.0
3	496	PRDM1	0.04242424242424243	0.0012023064654643602	0.06666666666666667	0.017711528237844026	1	119	15.0	42.0	11.0	12.0
3	496	LMX1A	0.09898989898989899	0.003917719707193392	0.13737373737373737	0.039950108371161	1	119	3.0	11.0	2.0	5.0
3	496	ISL1	0.03434343434343434	0.0003721424774056353	0.0404040404040404	0.0030180345969819653	4	49	96.0	76.0	8.0	7.0
3	496	KLF7	0.0404040404040404	0.0005725268883163619	0.05454545454545454	0.008575634891424365	0	129	38.0	53.0	26.0	21.0
3	496	ETV5	0.00808080808080808	0.0007606428659060238	0.00808080808080808	0.0027481290639185378	0	129	102.0	179.0	20.0	53.0
3	484	PRDM1	0.06004140786749483	0.0024011408640670774	0.06418219461697723	0.01922201317835451	3	90	16.0	41.0	2.0	6.0
3	484	LMX1A	0.07660455486542443	0.0020618025308626066	0.13043478260869565	0.0454326778519454	3	90	4.0	11.0	3.0	3.0
3	484	ISL1	0.033126293995859216	0.0006529041347731588	0.035196687370600416	0.003406269597862598	3	90	85.0	78.0	17.0	15.0
3	484	KLF7	0.037267080745341616	0.00020188483114696358	0.04761904761904762	0.0016494420246900854	0	126	124.0	53.0	42.0	18.0
3	484	ETV5	0.004140786749482402	0.0005584048521086227	0.004140786749482402	0.0021734835012843312	0	126	108.0	207.0	27.0	59.0
3	462	PRDM1	0.026030368763557486	0.0008441007262095633	0.05639913232104122	0.012142789776478355	4	62	31.0	44.0	6.0	14.0
3	462	LMX1A	0.07592190889370933	0.0020796001131755163	0.12147505422993493	0.05955861548618315	2	94	2.0	10.0	5.0	5.0
3	462	ISL1	0.03470715835140998	0.0005422993492407808	0.036876355748373106	0.003814958030746015	4	62	87.0	68.0	10.0	11.0
3	462	KLF7	0.03470715835140998	0.00042440818636235023	0.0455531453362256	0.005125907761954164	0	125	62.0	53.0	36.0	19.0
3	462	ETV5	0.004338394793926247	0.0006177496934829765	0.004338394793926247	0.0024002640762048476	0	125	105.0	203.0	27.0	59.0
3	454	PRDM1	0.04415011037527594	0.0017874934067866144	0.05518763796909492	0.01273711148879642	1	103	29.0	40.0	7.0	10.0
3	454	LMX1A	0.08609271523178808	0.0038435992107679383	0.11258278145695365	0.06878430912891441	1	103	2.0	9.0	2.0	2.0
3	454	ISL1	0.02207505518763797	0.0002930317060305925	0.030905077262693155	0.0036287092930121704	5	35	83.0	69.0	7.0	7.0
3	454	KLF7	0.030905077262693155	0.0003369864619351814	0.04194260485651214	0.006656703588661626	2	74	53.0	51.0	16.0	12.0
3	454	ETV5	0.004415011037527594	0.0003955928031412999	0.004415011037527594	0.0023149504776416806	2	74	106.0	197.0	14.0	31.0
3	437	PRDM1	0.0389908256880734	0.0017821364547084256	0.052752293577981654	0.017262469682589897	0	98	24.0	39.0	9.0	12.0
3	437	LMX1A	0.08256880733944955	0.0036855425498260046	0.10779816513761468	0.06756300748708215	0	98	3.0	10.0	2.0	5.0
3	437	ISL1	0.02981651376146789	0.00045871559633027525	0.03211009174311927	0.003184646209005589	4	58	88.0	63.0	10.0	10.0
3	437	KLF7	0.027522935779816515	0.0002794474322471792	0.0389908256880734	0.007418538437203416	2	71	52.0	53.0	16.0	13.0
3	437	ETV5	0.0045871559633027525	0.0004481704102077402	0.0045871559633027525	0.0025572076347147527	2	71	98.0	181.0	12.0	27.0
3	423	PRDM1	0.04028436018957346	0.0018068016795938354	0.05450236966824645	0.015788407200189123	0	97	28.0	36.0	10.0	12.0
3	423	LMX1A	0.08293838862559243	0.003945694633630151	0.1066350710900474	0.07794013351194966	0	97	3.0	9.0	2.0	5.0
3	423	ISL1	0.03080568720379147	0.0003152052774369308	0.03317535545023697	0.00369803334421542	4	54	79.0	54.0	11.0	9.0
3	423	KLF7	0.028436018957345974	0.00023077529240918146	0.037914691943127965	0.006360392205423782	3	65	57.0	49.0	17.0	12.0
3	423	ETV5	0.004739336492890996	0.00048406524749242943	0.004739336492890996	0.0029381634789656763	3	65	86.0	174.0	11.0	27.0
3	408	PRDM1	0.03931203931203931	0.0017792086757604001	0.05651105651105651	0.028546011304631996	0	89	11.0	30.0	7.0	12.0
3	408	LMX1A	0.07862407862407862	0.0038428486704348776	0.10565110565110565	0.039124435676159815	0	89	6.0	8.0	1.0	5.0
3	408	ISL1	0.029484029484029485	0.00019970709625882042	0.029484029484029485	0.0008472422265525714	4	49	137.0	57.0	12.0	7.0
3	408	KLF7	0.027027027027027025	0.0003146899698623837	0.0343980343980344	0.009761440795923556	3	62	48.0	49.0	18.0	12.0
3	408	ETV5	0.002457002457002457	0.0004115176528969633	0.002457002457002457	0.0028806235702787428	3	62	96.0	200.0	15.0	31.0
3	394	PRDM1	0.04325699745547074	0.0028496131276938255	0.0534351145038168	0.03960248221425975	1	89	7.0	31.0	4.0	10.0
3	394	LMX1A	0.07633587786259542	0.003109258970763878	0.09669211195928754	0.02645142026276159	1	89	12.0	9.0	3.0	5.0
3	394	ISL1	0.03053435114503817	0.00038946876460507865	0.03053435114503817	0.002843121981617074	4	50	96.0	53.0	10.0	6.0
3	394	KLF7	0.027989821882951654	0.000584203146907618	0.035623409669211195	0.004660642883107441	2	64	70.0	44.0	12.0	11.0
3	394	ETV5	0.0	0.0	0.0	0.0	2	64	394.0	394.0	64.0	64.0
