run	nodes	geneid	local_outdegree_centrality	local_betweenness_centrality	outdegree_centrality	betweenness_centrality	community	community_size	rank_betweenness	rank_outdegree	rank_local_betweenness	rank_local_outdegree
9	290	ZNF395	0.010380622837370242	8.410226835832372e-05	0.020761245674740483	0.004974048442906574	0	91	106.0	121.0	54.0	51.0
9	290	ARNT	0.01384083044982699	0.00032439446366782005	0.01384083044982699	0.0005166282199154171	1	72	161.0	150.0	45.0	34.0
9	282	DLX3	0.11387900355871886	0.00693950177935943	0.11387900355871886	0.02661413319776309	0	88	16.0	5.0	3.0	1.0
9	282	NR1D1	0.028469750889679714	0.0005719369598373156	0.05338078291814946	0.01753940010167768	0	88	37.0	45.0	36.0	30.0
9	282	ZNF510	0.014234875444839857	0.00020335536349771224	0.021352313167259787	0.014387391967463142	2	55	44.0	115.0	34.0	27.0
9	282	ZHX1	0.042704626334519574	0.001563294356888663	0.042704626334519574	0.005083884087442806	2	55	104.0	62.0	14.0	4.0
9	282	ZNF395	0.010676156583629894	0.00010167768174885612	0.021352313167259787	0.0077147941026944585	0	88	83.0	115.0	53.0	49.0
9	282	ARNT	0.014234875444839857	0.00021606507371631925	0.014234875444839857	0.0013980681240467717	2	55	145.0	140.0	33.0	27.0
9	271	DLX3	0.11111111111111112	0.007366102161641195	0.11111111111111112	0.03128183946027812	0	77	14.0	6.0	2.0	1.0
9	271	NR1D1	0.02592592592592593	0.0006058102712377805	0.04814814814814815	0.017196750653999723	0	77	39.0	47.0	32.0	27.0
9	271	ZNF510	0.018518518518518517	0.0003717472118959108	0.018518518518518517	0.00476387167836982	2	51	109.0	123.0	26.0	16.0
9	271	ZHX1	0.040740740740740744	0.0015558309238606636	0.044444444444444446	0.008178438661710037	2	51	86.0	58.0	11.0	5.0
9	271	ZNF395	0.011111111111111112	5.507366102161641e-05	0.014814814814814815	0.002299325347652485	0	77	133.0	135.0	49.0	43.0
9	271	ARNT	0.014814814814814815	0.00024783147459727387	0.014814814814814815	0.004130524576621231	2	51	115.0	135.0	29.0	22.0
9	260	DLX3	0.10424710424710425	0.00769207745951932	0.10424710424710425	0.03507826763640717	0	74	15.0	5.0	2.0	1.0
9	260	NR1D1	0.02316602316602317	0.0001496513124420101	0.04247104247104247	0.018302355511657837	0	74	39.0	51.0	39.0	27.0
9	260	ZNF510	0.019305019305019305	0.001212175630780282	0.019305019305019305	0.009203555715183623	1	54	75.0	110.0	21.0	17.0
9	260	ZHX1	0.03861003861003861	0.004429678848283499	0.03861003861003861	0.01849690221783245	1	54	37.0	58.0	2.0	4.0
9	260	ZNF395	0.011583011583011584	8.979078746520607e-05	0.015444015444015444	0.005896261710215198	0	74	101.0	123.0	43.0	40.0
9	260	ARNT	0.015444015444015444	0.0009128730058962617	0.015444015444015444	0.008979078746520607	1	54	79.0	123.0	23.0	21.0
