treatment	run	threshold	component	nodes	edges	sigma	dominating_size	alpha	xmin	exp_r	exp_p	logn_r	logn_p
Anp	6	0.29200000000000004	positive	473	7487	2.1091967639931855	170	4.86898230403371	62.0	-7.006375672136289	9.99585633534355e-10	-13.864376453012962	0.0011301940645804837	
Anp	6	0.29400000000000004	positive	471	7371	2.1472864912123737	171	4.604412450679005	60.0	-8.16539398804821	5.636533229724764e-13	-17.74538978723222	0.0001453488793651648	
Anp	6	0.29600000000000004	positive	467	7238	2.149732086762613	170	4.620341729524034	59.0	-8.060377138573998	3.3099960428022156e-12	-17.049040972982773	0.00022381443277558097	
Anp	6	0.29800000000000004	positive	465	7080	2.1579407277235085	162	4.645459439916628	58.0	-8.00850672162197	6.270921251143508e-12	-16.76462294847995	0.0002927367817413408	
Anp	6	0.30000000000000004	positive	464	6942	2.2025272292071483	151	4.837056215893809	58.0	-7.150915782671852	3.9852346054810134e-10	-14.22404944552078	0.0008553199662492455	
Anp	6	0.30200000000000005	positive	462	6812	2.1465584640731277	153	5.018927735140978	58.0	-6.213767130232761	7.184809145126776e-08	-11.274945548934923	0.003621569394595653	
Anp	6	0.30400000000000005	positive	461	6690	2.2445138934478384	156	4.95913884796991	57.0	-6.344582081812754	2.634971042756569e-08	-11.706232953508282	0.0029218250325851736	
Anp	6	0.306	positive	460	6545	2.222667157756309	157	5.1520517074852465	58.0	-5.541689727389127	1.801059519593226e-07	-10.628722263486216	0.006059793876982403	
Anp	6	0.308	positive	458	6433	2.2052223250378895	155	4.526008915372273	53.0	-7.922469290881861	6.73925283028963e-11	-15.396163459334318	0.0005397719511058913	
Anp	6	0.31	positive	455	6309	2.210208303199596	160	4.399956248627758	51.0	-8.398360628964621	7.643561077238904e-11	-15.55135390619095	0.0005131195450083034	
Anp	6	0.312	positive	454	6202	2.223475985075524	160	4.846408671596951	53.0	-6.231662159830843	3.0119385821452844e-07	-10.548265600526538	0.005236715861815668	
Anp	6	0.314	positive	452	6090	2.270529747353161	161	4.458779687959426	50.0	-7.917681373259957	4.028819654562627e-10	-14.338807292514986	0.0006676981903592028	
Anp	6	0.316	positive	452	5959	2.290496795476057	161	4.970198598281952	52.0	-5.618923372320258	2.9102644023975873e-06	-9.056997289841094	0.010196288978197837	
Anp	6	0.318	positive	450	5860	2.32551820890395	161	5.090996614117573	52.0	-5.135670098581049	1.7841446746080773e-05	-8.004365749299055	0.018556096950149276	
Anp	6	0.32	positive	447	5733	2.340230495089287	160	5.0333473482101905	51.0	-5.479658218114262	2.800386486982594e-06	-9.122616364403275	0.011649409488861869	
Anp	6	0.322	positive	447	5622	2.358512323773106	164	5.066577905487557	51.0	-5.319228441114571	1.7952307899272694e-06	-9.329305364017419	0.010984918863823745	
Anp	6	0.324	positive	446	5509	2.380783325948599	166	7.963980003796941	65.0	-1.4539233801963043	0.0002936266033655796	-4.353037755416529	0.07926342939917244	
Anp	6	0.326	positive	443	5369	2.399981948696277	168	4.7258707472276456	47.0	-6.088978700353794	1.194114010926357e-06	-9.674883483047061	0.00753793027905942	
Anp	6	0.328	positive	440	5269	2.382207976151827	169	4.450760459372102	45.0	-7.268714313672409	8.774396705672671e-09	-12.415692455437824	0.0014976752031032508	
Anp	6	0.33	positive	438	5173	2.3868679234894996	170	4.5622053440548935	45.0	-6.546751833560602	1.9497326445296102e-07	-10.56962139016538	0.0036993974373999393	
Anp	6	0.332	positive	438	5064	2.446504506521306	170	4.488060593148111	44.0	-6.573338242727187	3.720904500189307e-07	-10.38509132797019	0.0045424851417551655	
Anp	6	0.334	positive	437	4966	2.4479222048036835	171	4.410365805388608	43.0	-6.942640650839442	8.441304947710503e-08	-11.32621105006287	0.003052211210502121	
Anp	6	0.336	positive	436	4883	2.438859362154884	167	4.779086178557916	44.0	-5.034751870759702	0.00013307484717729385	-6.793852591882515	0.029354185219623265	
Anp	6	0.338	positive	433	4780	2.4574681963782314	166	4.527638747659992	42.0	-6.031919580162635	8.116436825633111e-06	-8.660774681937733	0.011369334913943164	
Anp	6	0.34	positive	431	4686	2.52090622065129	165	4.591685194746198	42.0	-5.778390866914593	9.931286669744053e-06	-8.464976999394938	0.013026244633795423	
Anp	6	0.342	positive	426	4567	2.4719426069186015	173	4.607500696450764	41.0	-5.591360713175804	2.530636390290939e-05	-7.862341574499321	0.01657170265190795	
Anp	6	0.34400000000000003	positive	424	4478	2.45038690350938	173	4.6348872065433095	41.0	-5.26900064298201	4.6019529567412695e-05	-7.4611002483845015	0.020906634064313874	
Anp	6	0.346	positive	422	4388	2.551155852625187	172	4.551957418373599	40.0	-5.544153886546907	2.5001593403120776e-05	-7.909851224791018	0.01728702326021083	
Anp	6	0.348	positive	420	4277	2.5599591683722474	171	4.52238407743152	39.0	-5.785916965828735	7.884357218577295e-06	-8.488611058084071	0.011365311022326867	
Anp	6	0.35	positive	417	4184	2.5605558128027046	160	4.750595859600364	39.0	-4.562498403685421	0.0005224781245226905	-5.676267977434017	0.039362979777234214	
Anp	6	0.352	positive	416	4105	2.567473232709843	161	9.051335720334436	56.0	-0.3542998739877272	0.30719171617273433	-0.990849091469387	0.45744939154421216	
Anp	6	0.354	positive	414	4023	2.68804681180513	164	4.42502328932502	37.0	-5.71557645914651	1.4204089185018357e-05	-8.071242035672526	0.012735690639867696	
Anp	6	0.356	positive	411	3936	2.6425684114338748	163	4.531328316874145	37.0	-5.0115039267914705	0.00015993328413260762	-6.608696382546704	0.029158481023473178	
Anp	6	0.358	positive	409	3862	2.6730192119224965	164	4.413166355238191	36.0	-5.594309534954753	2.0237590427793407e-05	-7.842154212177584	0.014115679725323392	
Anp	6	0.36	positive	407	3779	2.64296654171017	163	4.136699267852947	34.0	-6.938331107232771	3.242020537938871e-07	-10.406869594440588	0.0035473641582950254	
Anp	6	0.362	positive	406	3693	2.647083632406698	164	4.066094372021281	33.0	-7.076728756513996	4.452641883585268e-07	-10.31464511439872	0.0034924966069543577	
Anp	6	0.364	positive	403	3619	2.7511241937744777	162	4.015088125224991	32.0	-7.204335785211707	9.129153893781895e-07	-10.10603122664438	0.004365508270507457	
Anp	6	0.366	positive	402	3559	2.74141830103641	163	4.051694293687579	32.0	-6.771489165589074	2.6737001219032016e-06	-9.354085553029872	0.006028774645595927	
Anp	6	0.368	positive	399	3482	2.676941479539109	162	4.228334357159882	32.0	-5.520477617137142	0.0002159282987222769	-6.62864880064386	0.025811757329038225	
Anp	6	0.37	positive	399	3418	2.747960030536451	163	4.13850980844275	31.0	-6.016615610906882	6.278026178897494e-05	-7.459708198158455	0.015957836971715874	
Anp	6	0.372	positive	398	3356	2.684164930749689	165	4.023897391248553	30.0	-6.8057777278568805	5.573898982107227e-06	-8.93922056199531	0.006672257133835999	
Anp	6	0.374	positive	396	3287	2.722433555354436	164	3.9589630659284634	29.0	-6.983290014169166	7.126873661055292e-06	-8.90310126177306	0.006956281692840351	
Anp	6	0.376	positive	394	3221	2.7262046154363193	168	8.727714060315074	47.0	-0.5987024015093008	0.11550912580875812	-1.1919380094727323	0.38130269476718537	
Anp	6	0.378	positive	391	3163	2.812405055844508	167	3.8927650414646586	28.0	-6.791807925226004	1.787521345626859e-05	-8.297647292786303	0.008503231864059239	
Anp	6	0.38	positive	389	3096	2.840162846598956	166	3.8434884948263583	27.0	-6.895324493542448	3.895847630881111e-05	-7.992865343949381	0.010095691160379958	
Anp	6	0.382	positive	388	3020	2.908964417948206	164	9.099072869757412	46.0	-0.2121682146999886	0.564693240847658	-0.5266545970206873	0.6412007739504813	
Anp	6	0.384	positive	386	2964	2.9010928912013654	169	3.778526755188477	26.0	-7.055130889590626	3.705552154168547e-05	-8.213728169425345	0.01035762590548509	
Anp	6	0.386	positive	385	2912	2.8096877012360886	170	9.586734100020987	45.0	1.0161694900246554	0.005487847946247926	0.9668969153860953	0.14056937349556303	
Anp	6	0.388	positive	381	2845	2.9855769945962756	166	8.985318784187625	44.0	-0.5047607535184047	0.1663870982280703	-0.7431208316427083	0.4451226803478914	
Anp	6	0.39	positive	380	2787	3.0428975674362535	166	8.793616105442705	43.0	-0.4688333002754159	0.26801952161103015	-0.6661885565994738	0.5142034111231162	
Anp	6	0.392	positive	377	2739	3.0585150167080846	164	3.551448479978526	23.0	-8.219150901082228	1.304509011135763e-05	-9.35357455585685	0.005455209341734516	
Anp	6	0.394	positive	374	2679	2.985903078156741	164	3.580282059684751	23.0	-7.726563773968456	3.2584983726825285e-05	-8.682739273972931	0.00853863880535566	
Anp	6	0.396	positive	372	2624	3.138515017149837	165	9.336527630640601	42.0	-0.1824986679370959	0.6458923926672343	-0.17369840390373636	0.6902495392915129	
Anp	6	0.398	positive	369	2574	3.0561021052017137	163	8.946531075964666	41.0	-0.37622852519832817	0.3370910959298836	-0.40039760529071833	0.5220786487589122	
Anp	6	0.4	positive	366	2518	2.931543919623014	164	8.519736944162293	40.0	-0.48106441622744645	0.20574632455550101	-0.6687574061799109	0.4617943920809362	
Anp	6	0.402	positive	365	2471	3.0662539190433455	158	8.821158272463315	40.0	-0.35136642023921816	0.33264898744644156	-0.4414544498022943	0.5522961961819446	
Anp	6	0.404	positive	364	2419	2.9302693668722024	161	8.725674015026875	39.0	-0.29511072147821205	0.45900646751053586	-0.2929697204886641	0.6158254662621807	
Anp	6	0.406	positive	364	2370	3.063026069872826	167	8.691075952990076	39.0	-0.3440494120022679	0.3589519865609814	-0.387106470486426	0.5720345075819271	
Anp	6	0.40800000000000003	positive	362	2318	3.108753919483472	170	3.5677749397348184	21.0	-7.1124043406150355	7.324276387828994e-05	-7.95966477062461	0.012457494774755655	
Anp	6	0.41000000000000003	positive	359	2275	3.0649907893292077	168	3.4520961078511654	20.0	-8.003374262533933	9.733187994590594e-06	-9.265023301973287	0.005137341402046217	
Anp	6	0.41200000000000003	positive	355	2229	3.2128313184630226	165	3.506570018522586	20.0	-7.272829607719946	6.0281516460973246e-05	-8.026821576559641	0.010171367886082682	
Anp	6	0.41400000000000003	positive	354	2168	3.211263562537935	166	9.698450504213085	40.0	0.1637493962936245	0.4690312229961978	-0.05786318349906727	0.9391473864749192	
Anp	6	0.41600000000000004	positive	352	2124	3.072331461718711	167	3.3158460061915456	18.0	-7.762630152602201	0.00017086721234390402	-7.873864247401379	0.01167387706717013	
Anp	6	0.41800000000000004	positive	352	2080	3.216800029464235	163	3.478876581706925	19.0	-6.416481949635942	0.0005927568835639358	-6.541248532859586	0.022110381973692163	
Anp	6	0.42000000000000004	positive	351	2036	3.4449349254575203	166	3.3634348625825963	18.0	-7.182283172685777	0.00026273186752601716	-7.345343996531374	0.014948194296469618	
Anp	6	0.42200000000000004	positive	350	2004	3.179091119251337	165	3.2548261216014986	17.0	-8.193727437876648	6.79903352197605e-05	-8.557820908201016	0.008061124478082438	
Anp	6	0.42400000000000004	positive	349	1962	3.3113247985680765	161	3.3636153431816416	18.0	-7.237481811206729	9.7832455897302e-05	-7.91986667285906	0.013213294686572898	
Anp	6	0.42600000000000005	positive	348	1919	3.34366497259665	163	7.595421477572084	33.0	-0.5284812572166766	0.23740511773713624	-0.6638563772919401	0.4923727904342555	
Anp	6	0.42800000000000005	positive	345	1880	3.1421314251881607	164	3.0115297589873236	14.0	-9.309150296130294	0.0006702159661396307	-8.255796661125306	0.012699732875531678	
Anp	6	0.43000000000000005	positive	342	1842	3.405933216150646	161	2.982442892320221	14.0	-9.81218390296475	0.00015086799823872945	-9.188147045112181	0.007410889816893815	
Anp	6	0.43200000000000005	positive	339	1801	3.512641678541366	159	6.933653607163535	31.0	-0.874666823289638	0.04392264832963054	-1.4540648607256723	0.2746627074205822	
Anp	6	0.43400000000000005	positive	336	1762	3.4162515226616352	157	3.141307784621978	16.0	-8.588199787005955	5.711297869071046e-06	-9.906373068306863	0.0042308336835400915	
Anp	6	0.43600000000000005	positive	334	1717	3.3121531679474083	160	2.5587573246598954	10.0	-16.24239098183721	1.9523609057434934e-06	-15.315172128279336	0.00027341385840319544	
Anp	6	0.43800000000000006	positive	333	1675	3.61411459391496	159	2.834844740240716	12.0	-10.650024213743563	0.00012564299989446706	-9.739865733337854	0.004004952783688269	
Anp	6	0.44	positive	331	1642	3.2236624204208564	158	2.72931205849725	11.0	-12.480460189214027	2.0586399081958644e-05	-11.671195955103915	0.0011899542041649352	
Anp	6	0.442	positive	329	1605	3.2251293403846724	157	2.8815424057245878	12.0	-9.255491637141377	0.0007688210970755614	-8.128714058999375	0.010278414233334034	
Anp	6	0.444	positive	326	1572	3.2445302004744976	157	2.6697848239760895	10.0	-12.05436065768738	0.000349808077273532	-10.412062922361262	0.0037291859241398	
Anp	6	0.446	positive	325	1550	3.385738667701969	156	2.6591040867619165	10.0	-12.536184523535347	0.0001206161280556567	-11.09283903691651	0.0025329819410727207	
Anp	6	0.448	positive	322	1515	3.5681095552738125	154	6.127238842654567	26.0	-1.2276260100251961	0.026454860234648773	-1.91227832381028	0.22148909443823606	
Anp	6	0.45	positive	318	1482	3.4268371651147826	148	2.749294999249032	11.0	-11.698078519497605	1.4705088983974901e-05	-11.279189373641561	0.0021225850661765262	
Anp	6	0.452	positive	316	1455	3.5996470079995553	148	5.731186193944983	25.0	-1.5309467165545771	0.005100899653295791	-2.750269807682439	0.12641341630884337	
Anp	6	0.454	positive	314	1412	3.5204626862312027	150	2.6902225867930616	10.0	-11.349254195056353	0.00015144868059720331	-10.233514555625906	0.004189164757798614	
Anp	6	0.456	positive	311	1376	3.3167938785554827	150	3.002349311324855	12.0	-7.07920787043709	0.002895920766751506	-6.2045847170631845	0.023326868089699953	
Anp	6	0.458	positive	310	1344	3.443431406595911	150	2.8314871801721204	11.0	-9.356629369180226	8.568152552914784e-05	-9.08351657857947	0.0036994115572017215	
Anp	6	0.46	positive	310	1310	3.225233193332438	150	3.0802510336460522	12.0	-5.503873411237078	0.01810870571262994	-4.529373353672852	0.05331293303046582	
Anp	6	0.462	positive	306	1277	3.6369477893886675	150	2.8746671404856867	11.0	-8.240999399872567	0.0004659244996304524	-7.692688819933188	0.009503261126785326	
Anp	6	0.464	positive	304	1256	3.4676385507310177	150	2.774870457618067	10.0	-8.868899534177892	0.0006541449381895005	-8.076763171638898	0.00723397334568819	
Anp	6	0.466	positive	299	1226	3.146829960301808	148	2.7888190628177254	10.0	-8.555189505193553	0.0007672494863498911	-7.7872329998381895	0.008364108090731006	
Anp	6	0.468	positive	295	1201	3.5279186139160275	148	2.7892366188284132	10.0	-8.37796216324404	0.0007223930390085416	-7.673214729563589	0.008194489856221487	
Anp	6	0.47000000000000003	positive	295	1180	3.363890320074166	148	2.995739294483191	11.0	-6.004964988808666	0.008563008703473367	-5.173321605258825	0.0382764967946757	
Anp	6	0.47200000000000003	positive	291	1142	3.4142400240444966	148	2.9541104644920297	11.0	-6.6538775102431496	0.001621386620478584	-6.156124843631634	0.02026027497445452	
Anp	6	0.47400000000000003	positive	288	1112	3.4887024353181837	147	2.8707452706020065	10.0	-6.869825269280576	0.004040732125125455	-6.0152313269713105	0.022103856637301585	
Anp	6	0.47600000000000003	positive	287	1090	3.3721570405787302	148	2.8895183080070503	10.0	-6.544551084033242	0.005440246087108663	-5.6771505181232635	0.026422196514339257	
Anp	6	0.47800000000000004	positive	286	1069	3.4074140489955003	148	2.9227768700769134	10.0	-5.613558670950159	0.017741102304954064	-4.673636094808877	0.04572418699784403	
Anp	6	0.48000000000000004	positive	284	1044	3.77810112723369	146	2.7362808928511404	9.0	-8.16257066282268	0.0008880913792669026	-7.421987607759343	0.009816357636686895	
Anp	6	0.48200000000000004	positive	282	1020	3.8737243945895226	149	2.9233935851141997	10.0	-6.1426203044420475	0.004411837587718855	-5.4540485700159715	0.027616329069394725	
Anp	6	0.48400000000000004	positive	277	994	3.721791344660575	148	3.0008475073351155	10.0	-4.568067381641638	0.043635563994517186	-3.6443671490396152	0.08218621683432407	
Anp	6	0.48600000000000004	positive	274	975	3.8322179105551686	145	2.816978719061259	9.0	-6.722802985158545	0.004084599465997934	-5.926660146018492	0.01944591866763207	
Anp	6	0.48800000000000004	positive	271	959	3.4312359823385448	145	2.8709055540816064	9.0	-5.55603376579868	0.01980951698654389	-4.650392464372527	0.040098983878090945	
Anp	6	0.49	positive	268	943	3.828718713570596	142	2.9143095750130388	9.0	-4.462282693528782	0.07381827498540575	-3.505061104223118	0.08724860245746074	
Anp	6	0.492	positive	265	924	4.23107491181383	142	2.924928094146703	9.0	-4.240588383915801	0.0870475295958577	-3.269471563069398	0.1038969685042418	
Anp	6	0.494	positive	263	903	3.4724689698345657	141	2.7449160970729376	8.0	-6.117112491319315	0.01694177909262313	-5.144660216103814	0.029897870012064835	
Anp	6	0.496	positive	260	877	3.4531542549144447	144	2.5838634803841716	7.0	-8.169459412901407	0.003506007458774276	-7.238171818769834	0.008744286241728495	
Anp	6	0.498	positive	258	856	3.6122502902523688	148	6.727951176084777	21.0	-0.6231976779013377	0.05869894542487895	-1.0876674639406934	0.30315678355772335	
Anp	6	0.5	positive	258	835	4.310707026512522	147	2.521806368404934	6.0	-7.560892743682931	0.023147646922893228	-6.623441933129403	0.01396759592415747	
Anp	6	0.502	positive	253	816	4.11837195543146	145	2.3706803470508424	5.0	-9.472851480237445	0.015276428635386996	-8.677436706773344	0.004780524479846472	
Anp	6	0.504	positive	251	792	3.9529412191810334	144	2.5315104059079605	6.0	-7.7253534857576405	0.017065420646210347	-6.593977694350347	0.01724929294795236	
Anp	6	0.506	positive	249	774	3.4021599508903546	142	2.4074624562821993	5.0	-8.351064587278827	0.028480700483713744	-7.526566581156089	0.008852412413981662	
Anp	6	0.508	positive	246	758	5.058514299207301	141	2.420973767537528	5.0	-7.883802491122168	0.035392509518607417	-7.165451361210775	0.009863172248268192	
Anp	6	0.51	positive	243	740	3.6328371219610416	141	2.5835730644807464	6.0	-6.225033478687884	0.04077324024374563	-5.347778788376016	0.027916066989937528	
Anp	6	0.512	positive	243	729	4.073452040015948	141	2.463352690039428	5.0	-7.038357395027639	0.052399427078611255	-6.464602360498579	0.01415368900096434	
Anp	6	0.514	positive	241	707	4.328719646221478	143	2.5079003352121116	5.0	-4.916829465671277	0.17382391015712273	-4.917331471659958	0.029398909525569252	
Anp	6	0.516	positive	241	690	3.7484251952168304	144	2.496762194896213	5.0	-5.107097347317361	0.14470091949116828	-4.90586317409741	0.028986869990884522	
Anp	6	0.518	positive	240	682	3.9123889042921065	144	2.4815348907637396	5.0	-5.699758486935051	0.0979745567370838	-5.27835101945601	0.024049830700421153	
Anp	6	0.52	positive	239	665	3.932928471125689	140	2.4799137049270676	5.0	-6.305621842234563	0.05802195349632751	-5.637888861223508	0.02036761128962632	
Anp	6	0.522	positive	237	648	4.354447043006989	140	2.5256540562506484	5.0	-4.8595532844500235	0.1366449086910147	-4.619596292075217	0.03218520506911037	
Anp	6	0.524	positive	235	629	3.6741336408806173	140	2.5314092365889493	5.0	-5.286266437096546	0.09620698567529017	-4.808064273160689	0.030787967760169798	
Anp	6	0.526	positive	234	610	3.978018113726486	142	2.569197695151483	5.0	-4.395863421623901	0.16591672871713548	-4.052413955096125	0.04887095933823184	
Anp	6	0.528	positive	233	600	5.154715544093472	143	2.599855554523383	5.0	-3.277573683471935	0.3060628334195774	-3.320485465433605	0.0726832633967246	
Anp	6	0.53	positive	231	595	3.4782547072716747	141	2.5969087740138495	5.0	-3.624104364572351	0.24971817337128732	-3.549629348675155	0.06336489651195848	
Anp	6	0.532	positive	229	583	3.210917666082738	141	2.599925250730686	5.0	-3.8400680924630777	0.2077633461345726	-3.6884861815883387	0.0550975216718472	
Anp	6	0.534	positive	226	566	2.848166912574552	139	2.605613553011426	5.0	-4.290283428983414	0.1525018683966601	-3.868328875489751	0.05495710619959381	
Anp	6	0.536	positive	225	562	3.99325786163522	138	2.6264012127137573	5.0	-3.6035921332377816	0.22824830945687147	-3.4219181415718807	0.0677855016285256	
Anp	6	0.538	positive	224	551	4.627441007542731	137	2.6389114969963865	5.0	-3.4963875700807394	0.232536705615767	-3.3492825841398304	0.06902638650960163	
Anp	6	0.54	positive	222	541	3.1988245652101344	137	2.641730929196299	5.0	-3.664757021942041	0.1985349314883279	-3.4560746839696326	0.06242768989817137	
Anp	6	0.542	positive	221	532	3.42541765463778	138	2.6811360384615166	5.0	-2.232427893788367	0.444695502835766	-2.506375000028264	0.10874388462898957	
Anp	6	0.544	positive	220	521	4.372572839376813	137	2.666078997909484	5.0	-2.529073589305399	0.38353437748307906	-2.580572437652146	0.11213137233876701	
Anp	6	0.546	positive	217	511	3.670276067040476	136	2.4178197552702185	4.0	-6.242833924651719	0.06098117058929707	-6.081557053720426	0.012908055126444244	
Anp	6	0.548	positive	215	494	3.6470070035384192	135	2.4687669625816264	4.0	-3.7424161902444757	0.28236093939206586	-4.113180501784364	0.044632488415755005	
Anp	6	0.55	positive	212	482	3.383701460314037	135	2.450579695672369	4.0	-4.749197301996726	0.15723724838775358	-4.812303927131228	0.03181608676825306	
Anp	6	0.552	positive	211	466	4.296414610429869	134	2.6363506673963384	5.0	-4.571002554247924	0.061967590510496745	-4.078993030622824	0.05208378531381323	
Anp	6	0.554	positive	210	458	3.517522967484494	133	2.4200855095456477	4.0	-6.093062357524337	0.04904508183871691	-5.693857324414815	0.02134445800198242	
Anp	6	0.556	positive	208	443	2.8678801184994205	130	2.410519719358431	4.0	-6.151400133183662	0.04290774385978802	-5.575377306292253	0.024824130791889113	
Anp	6	0.558	positive	205	432	2.9424932276623847	129	2.429337944604967	4.0	-5.7289237360386505	0.05532254223924849	-5.289207632753994	0.027609676968439228	
Anp	6	0.56	positive	196	413	3.2447237924974157	124	2.467558375343483	4.0	-4.961214556883336	0.09389726420335884	-4.449347297579147	0.043515235506493125	
Anp	6	0.562	positive	189	396	3.293899663665841	117	2.4797492797456684	4.0	-5.18000391687068	0.07077931631581334	-4.573551938387059	0.04039662676512775	
Anp	6	0.5640000000000001	positive	189	389	3.5027759600107977	117	4.17199610054532	10.0	-1.002296003446078	0.16104942675323686	-0.9519367748280831	0.3436267714860681	
Anp	6	0.5660000000000001	positive	188	379	3.3398316349136024	117	4.072139842720528	10.0	-1.0504596913549789	0.12940500097513505	-1.0630604685056655	0.3221170161279191	
Anp	6	0.5680000000000001	positive	185	369	5.0575477636213675	115	2.495014770300942	4.0	-5.458565801576379	0.040457872577677995	-4.824684758014897	0.037671492636732216	
Anp	6	0.5700000000000001	positive	182	356	3.0099812428035504	114	2.530309452564809	4.0	-4.408692917185715	0.10456314488641108	-3.8279226808271307	0.07079582158499435	
Anp	6	0.5720000000000001	positive	181	346	4.245718316753822	113	2.5765251194187253	4.0	-3.5390172749781965	0.18568751367258707	-3.1090775741583867	0.0967113600618329	
Anp	6	0.5740000000000001	positive	177	336	2.7750641596162002	110	3.671238339805224	8.0	-1.4373810434499201	0.1210415267000527	-1.318808658539862	0.28452305832697233	
Anp	6	0.5760000000000001	positive	171	323	5.528843461628013	105	3.353475835054338	7.0	-1.990208855883605	0.06492024147342744	-1.8508634808995108	0.19407282701525852	
Anp	6	0.5780000000000001	positive	165	310	2.5049363374825533	98	2.341313174828989	3.0	-5.484208886382705	0.08112448037103334	-5.215424648491453	0.02492651954160544	
Anp	6	0.5800000000000001	positive	163	300	3.6616243836564433	98	3.104003971272661	6.0	-2.2466667603462454	0.08044847749675217	-1.9386973863285402	0.17429635982589453	
Anp	6	0.5820000000000001	positive	109	183	3.877043062443072	63	4.183950098706277	7.0	-0.3079976913602578	0.5812029366858066	-0.24645346132413937	0.5783114093889817	
Anp	6	0.5840000000000001	positive	108	176	2.4959607802716004	63	4.285964399303576	7.0	-0.4230512400872468	0.34724384883374115	-0.3950605505902378	0.4731417149105519	
Anp	6	0.5860000000000001	positive	107	172	2.5111540759106643	63	4.5238395058195024	7.0	-0.03535461845914245	0.944421241500336	-0.06784230499654909	0.7101657418031112	
Anp	6	0.5880000000000001	positive	99	158	3.912826123082036	57	4.380724255872092	7.0	-0.2814843346354885	0.5153357245497696	-0.23749043376144474	0.5807263543265151	
Anp	6	0.5900000000000001	positive	98	154	4.3935172021609326	56	3.629108048016283	5.0	-0.5756845820749339	0.5048352557673216	-0.512375816307268	0.4380587135477215	
Anp	6	0.5920000000000001	positive	97	151	10.514284885575892	57	3.6370204974103957	5.0	-0.4938719078295377	0.5669953322027934	-0.4451216982559181	0.47278738341683657	
Anp	6	0.5940000000000001	positive	97	150	5.307681155217909	57	3.6370204974103957	5.0	-0.4938719078295377	0.5669953322027934	-0.4451216982559181	0.47278738341683657	
Anp	6	0.5960000000000001	positive	97	148	2.2966744541547692	57	3.119344846649895	4.0	-1.3105053690475832	0.2840633735988559	-1.2057578721939834	0.26944497301540304	
Anp	6	0.5980000000000001	positive	96	146	1.9585730050164465	56	3.506932532025258	5.0	-0.7333182599576811	0.3638593341544297	-0.6530374209252199	0.39893741225610113	
Anp	6	0.6000000000000001	positive	93	143	2.8687705046086553	53	3.125197332180411	4.0	-1.1435437687697099	0.34572457010729307	-1.0543990302033428	0.29636055625604507	
Anp	6	0.6020000000000001	positive	68	100	1.816245241979337	41	3.7996930391567387	5.0	-0.23168567105440663	0.7026069674095345	-0.2414813097290356	0.5501920028818954	
Anp	6	0.6040000000000001	positive	66	97	2.854708282038284	39	3.9750823349667455	5.0	0.09045320752849317	0.8816192449201274	-0.08007399186189257	0.6734405182726069	
Anp	6	0.6060000000000001	positive	65	94	2.9431279620853075	38	3.981670374855485	5.0	-0.06853692445073589	0.8994821130984784	-0.13519697656717367	0.6117314619937839	
Anp	6	0.6080000000000001	positive	63	90	3.1876039933444265	41	3.4819681227828347	4.0	-0.4992847005064558	0.5571939101207046	-0.5023510169621245	0.4447730852262305	
Anp	6	0.6100000000000001	positive	60	86	5.722922784591467	39	3.667262569660245	4.0	0.10483772436923755	0.8995538734165713	-0.16545125710396968	0.5824845444028053	
Anp	6	0.6120000000000001	positive	59	83	2.032286995515695	38	3.439905050679691	4.0	-0.58906736861127	0.41772713950195584	-0.5621947818621765	0.4046622615795825	
Anp	6	0.6140000000000001	positive	58	82	3.93738935991801	37	3.4718395406886864	4.0	-0.7523419364717628	0.2677516561721722	-0.7071726676218082	0.355168135564747	
Anp	6	0.6160000000000001	positive	32	40	3.250640697078421	21	8.225697862711497	6.0	-0.11264374968577362	0.2434176503381047	-0.4524418237960274	0.3350715241275122	
Anp	6	0.618	positive	30	38	6.477737665463296	19	8.225697862711497	6.0	-0.11264374968577362	0.2434176503381047	-0.4524418237960274	0.3350715241275122	
Anp	6	0.62	positive	30	37	5.912189485846332	19	4.226301923556909	4.0	-0.4141164901295853	0.0852078458274073	-0.520393625663838	0.4126253220095222	
Anp	6	0.622	positive	24	38	3.365005793742758	17	2.1265249227402196	2.0	-2.0560272379443147	0.11731149034894586	-1.9181870474939373	0.17657723746805298	
Anp	6	0.624	positive	23	35	1.7257861635220126	17	2.6847156071537666	3.0	-0.5531536956244327	0.482736907858925	-0.4737917382621466	0.41703935095739186	
Anp	6	0.626	positive	23	35	1.6687631027253667	17	2.6847156071537666	3.0	-0.5531536956244327	0.482736907858925	-0.4737917382621466	0.41703935095739186	
Anp	6	0.628	positive	23	34	1.066762383345298	17	1.6764366071441452	1.0	-3.8569156809476297	0.08110576752044774	-3.659021098324259	0.04423983199038313	
Anp	6	0.63	positive	23	33	2.3316582914572868	17	1.6990223715816515	1.0	-2.727408755675226	0.21338569391178752	-2.7826811327578076	0.05076140086601052	
Anp	6	0.632	positive	23	33	2.4522613065326633	17	1.6990223715816515	1.0	-2.727408755675226	0.21338569391178752	-2.7826811327578076	0.05076140086601052	
Anp	6	0.634	positive	22	31	0.7941888619854721	16	1.7106589180142955	1.0	-2.162070150226517	0.31174970700301763	-2.350708789297703	0.05548685779372066	
