treatment	run	threshold	component	nodes	edges	sigma	dominating_size	alpha	xmin	exp_r	exp_p	logn_r	logn_p
AMn	5	0.2916666666666667	negative	370	898	0.0	226	2.1226001039574838	3.0	5.955147923540888	0.4457558694390762	-7.093297334884664	0.00976174422691496	
AMn	5	0.29444444444444445	negative	360	863	0.0	214	2.1486873469539516	3.0	8.209809128653433	0.2813672255653352	-5.613422791897137	0.018091159519678456	
AMn	5	0.2972222222222223	negative	352	817	0.0	209	2.1748407326462833	3.0	10.453502041957854	0.16530877650417375	-4.118701801164695	0.038177720011495477	
AMn	5	0.30000000000000004	negative	348	779	0.0	210	2.174221386083987	3.0	7.501838168661963	0.301944602765564	-4.562828580884489	0.03250864352917293	
AMn	5	0.3027777777777778	negative	338	740	0.0	207	2.185287543160865	3.0	7.87115668756855	0.27412953028458376	-4.0278327275539825	0.045495125567650875	
AMn	5	0.3055555555555556	negative	334	711	0.0	199	2.1823105452159295	3.0	7.528444562971951	0.287450057583991	-3.667150896676791	0.057414389487150996	
AMn	5	0.30833333333333335	negative	328	679	0.0	196	2.0112734631891076	2.0	15.261939887131131	0.1233445864179398	-6.966082484677948	0.005253588649061249	
AMn	5	0.3111111111111111	negative	319	653	0.0	199	2.0161596546027694	2.0	16.4312896978531	0.09190744490881705	-5.953440891182133	0.008381228597075158	
AMn	5	0.3138888888888889	negative	311	622	0.0	192	2.0242360365024563	2.0	14.951022563927607	0.11524838076115707	-5.719879732193779	0.009618039718249793	
AMn	5	0.31666666666666665	negative	305	600	0.0	189	2.0166607505477314	2.0	13.138300332341043	0.15169212279093916	-5.806129133329427	0.009907780234607564	
AMn	5	0.3194444444444444	negative	301	577	0.0	186	2.01235827553218	2.0	9.682786326403466	0.27970357157444414	-6.530895965555439	0.008085524131201904	
AMn	5	0.32222222222222224	negative	293	545	0.0	185	2.024578144291449	2.0	9.817639573910155	0.2621764474050333	-5.864031114550125	0.011610252850239198	
AMn	5	0.325	negative	286	525	0.0	186	2.0396760124480666	2.0	10.881041781271984	0.2102568839608906	-5.151652069908063	0.016145965688240855	
AMn	5	0.3277777777777778	negative	279	505	0.0	183	2.0402627591957447	2.0	8.967716121670858	0.28053637877805815	-5.424976081594702	0.01478064558001533	
AMn	5	0.3305555555555556	negative	269	477	0.0	176	2.0418192760678937	2.0	6.072625663681468	0.4526631153116697	-6.15819192552867	0.012941967795529662	
AMn	5	0.33333333333333337	negative	262	457	0.0	172	2.0444444893940106	2.0	5.7724827565594365	0.4712835239214417	-5.745593639148334	0.016553581597595277	
AMn	5	0.33611111111111114	negative	257	444	0.0	168	2.037194551398535	2.0	3.591540713048964	0.6453234051314756	-6.408988322775025	0.013287450775804465	
AMn	5	0.3388888888888889	negative	246	418	0.0	150	3.053746518473037	7.0	0.9752704709641193	0.6570115514724132	-0.3056264734351464	0.5901384443715838	
AMn	5	0.3416666666666667	negative	240	401	0.0	147	2.037447770805689	2.0	1.936940872524918	0.7945043053103005	-5.851396542158583	0.019663507841045903	
AMn	5	0.34444444444444444	negative	227	376	0.0	136	2.054091715953859	2.0	1.5950041668703614	0.8291165063865775	-5.7196705322816666	0.022964350884088464	
AMn	5	0.3472222222222222	negative	223	358	0.0	136	2.0824566740292347	2.0	2.532463923690467	0.7244061703628739	-4.940968310518158	0.030793684298796448	
AMn	5	0.35	negative	203	324	0.0	127	2.088446118239711	2.0	2.1948400688613265	0.7473835426554508	-4.592698654502385	0.037469024695863724	
AMn	5	0.35277777777777775	negative	194	309	0.0	121	2.1087417434407207	2.0	2.250397642341601	0.7380503290139246	-4.415402688482384	0.04103479119967662	
AMn	5	0.3555555555555556	negative	191	302	0.0	119	2.1284670421075633	2.0	3.815348476980681	0.5579033289199161	-3.510736632754784	0.05488150633225285	
AMn	5	0.3583333333333334	negative	189	297	0.0	118	2.1159920688339495	2.0	2.3574103766870804	0.7122163692906627	-4.033898797964445	0.04739733172235223	
AMn	5	0.36111111111111116	negative	184	289	0.0	114	2.1234817385113294	2.0	1.4590777256979646	0.8053026352046366	-4.253656222309823	0.04044495426167753	
AMn	5	0.36388888888888893	negative	179	278	0.0	111	2.1035963626462824	2.0	-0.5486152574770955	0.9198894849956237	-4.8752280776568435	0.031575559147953285	
AMn	5	0.3666666666666667	negative	126	215	0.0	85	2.400302301477951	3.0	-0.4394743903920735	0.8972962013338518	-2.0903498073929017	0.18663606874198235	
AMn	5	0.36944444444444446	negative	124	210	0.0	83	2.4530157573993976	3.0	0.8375739203453518	0.8037606932119473	-1.3853585514468696	0.2515476025792326	
AMn	5	0.37222222222222223	negative	123	204	0.0	80	2.4896459678573297	3.0	1.037161180139333	0.7630797931719313	-1.2504408941943854	0.28144936372103746	
AMn	5	0.375	negative	119	195	0.0	77	2.5221851434266647	3.0	1.8820430454013501	0.5605214529701802	-0.7712339634728362	0.34903138075763673	
AMn	5	0.37777777777777777	negative	117	186	0.0	76	2.5170422896152687	3.0	1.72998419123638	0.5750050833187965	-0.6381978402060988	0.37622441352954583	
AMn	5	0.38055555555555554	negative	111	178	0.0	74	2.53461171887124	3.0	1.9195157402910068	0.5267618443467994	-0.5925028332758886	0.38883933726541287	
AMn	5	0.3833333333333333	negative	105	169	0.0	70	3.012313103701119	5.0	0.47060669338489913	0.7375472711993778	-0.19628713292168598	0.5984457329934658	
AMn	5	0.3861111111111112	negative	103	163	0.0	68	2.180297697490224	2.0	0.5054449505014382	0.8989644520185237	-2.4974216951845274	0.09827110195399119	
AMn	5	0.38888888888888895	negative	84	139	0.0	55	2.1557915592073025	2.0	1.0007681987258867	0.7843070213011896	-1.9032864971225152	0.13661584159382226	
AMn	5	0.3916666666666667	negative	83	136	0.0	55	2.1664868302935156	2.0	1.4456119493006727	0.6909233607158144	-1.7106885137182184	0.15287049108433617	
AMn	5	0.3944444444444445	negative	83	133	0.0	55	2.1738704569059526	2.0	1.2118355553452314	0.7303484779362049	-1.6844211824994986	0.15312216074027524	
AMn	5	0.39722222222222225	negative	83	131	0.0	55	2.172204828198157	2.0	0.8601383368982152	0.8048526182773907	-1.799846892252519	0.14776505864248057	
AMn	5	0.4	negative	81	128	0.0	53	2.1961522184499818	2.0	1.4750505324101102	0.67802452241702	-1.5390806247242912	0.17388289351309583	
AMn	5	0.4027777777777778	negative	79	122	0.0	52	2.1761014082760575	2.0	1.0196209556103684	0.7648630961123815	-1.5689157617370433	0.17716860553793967	
AMn	5	0.40555555555555556	negative	78	119	0.0	52	2.1404738211445204	2.0	0.08164259071389735	0.9801935039943551	-1.8552635023056	0.15964106265316147	
AMn	5	0.4083333333333333	negative	76	117	0.0	51	2.1471268464296807	2.0	-0.07752040905533164	0.9804538952208507	-1.8938318796414344	0.15286096286634104	
AMn	5	0.4111111111111111	negative	71	112	0.0	48	2.133236233995508	2.0	-0.4160914042318202	0.8928457500777044	-1.9717950475150041	0.15013444001355594	
AMn	5	0.41388888888888886	negative	66	104	0.0	44	2.150241541185055	2.0	-0.5168354305414304	0.8681457695267839	-1.8622925549034859	0.17113279066162979	
AMn	5	0.41666666666666663	negative	64	98	0.0	41	2.778022280272716	4.0	-0.11826204460535039	0.9349415692220565	-0.3936978937304061	0.54193132240297	
AMn	5	0.4194444444444445	negative	61	94	0.0	31	2.1616674112346295	2.0	-1.3598901138445183	0.6230901319362165	-2.150025776793938	0.14873191796381782	
AMn	5	0.4222222222222223	negative	61	93	0.0	31	2.5143033391469003	3.0	-0.06121634230662254	0.9739030356757782	-0.6014477742829083	0.41946070065577146	
AMn	5	0.42500000000000004	negative	59	91	0.0	30	2.547675880387306	3.0	0.16936553590604664	0.9262191267043783	-0.44873475665074114	0.4551200342077163	
AMn	5	0.4277777777777778	negative	59	86	0.0	30	2.4986522815653753	3.0	-0.6883905640043375	0.6744706813662754	-0.835089062906704	0.3656517150054235	
AMn	5	0.4305555555555556	negative	54	80	0.0	27	2.2075910975342765	2.0	-0.3020293080234695	0.9031017401554264	-1.2484082136680854	0.22500371087506466	
AMn	5	0.43333333333333335	negative	52	75	0.0	27	2.2264666645312854	2.0	0.03055974372987169	0.9898755227992274	-1.0687363389293534	0.2511061594898204	
AMn	5	0.4361111111111111	negative	48	69	0.0	28	2.1828587841470117	2.0	-1.3351451989045335	0.525517370822147	-1.5573415088473392	0.19758461964022012	
AMn	5	0.4388888888888889	negative	27	41	0.0	14	2.2030887435271502	2.0	1.0311941607774977	0.5480750825577994	-0.2094963801911871	0.3613805451584067	
AMn	5	0.44166666666666665	negative	27	40	0.0	14	2.1666551916104355	2.0	0.5730041627485538	0.7324554785799856	-0.2976167050294706	0.4235793470553494	
AMn	5	0.4444444444444444	negative	26	39	0.0	14	2.172949307321792	2.0	0.3912293428467737	0.8080080248930259	-0.3262578194637914	0.40967073913011043	
AMn	5	0.4472222222222222	negative	26	37	0.0	14	2.1749243504362514	2.0	0.22753026296665868	0.8719769587422049	-0.34923528747789767	0.3890448258485527	
AMn	5	0.45000000000000007	negative	26	36	0.0	14	2.1294334494791105	2.0	-0.295372883070268	0.8315618953348343	-0.5358838280494109	0.3756812243742751	
AMn	5	0.45277777777777783	negative	25	35	0.0	14	2.147611623313164	2.0	-0.22963927906842252	0.8643502743877238	-0.5217913261698036	0.37593443075343147	
AMn	5	0.4555555555555556	negative	25	34	0.0	14	1.7540474974811537	1.0	0.19872981679328294	0.9328056367838294	-1.558446173061522	0.0439377662256079	
AMn	5	0.45833333333333337	negative	24	33	0.0	13	1.7420351815309068	1.0	-0.4491598210331422	0.846217136039727	-1.7357555362871846	0.05131294547477746	
AMn	5	0.46111111111111114	negative	23	31	0.0	13	1.7557352727629718	1.0	0.05330672269836212	0.979995627869319	-1.583939794441061	0.06627816473130847	
AMn	5	0.4638888888888889	negative	23	29	0.0	13	2.2552886514868775	2.0	0.5752721070708584	0.6642937593015292	-0.13511882439015	0.3502346153005801	
AMn	5	0.4666666666666667	negative	22	27	0.0	12	1.7914386234661688	1.0	-0.04586549941988727	0.9822476590793531	-1.5159970780892267	0.0916932479254739	
AMn	5	0.46944444444444444	negative	22	26	0.0	12	1.8184161446120828	1.0	0.6771906922268638	0.7531297346314544	-1.2176826189247625	0.10972720543604773	
AMn	5	0.4722222222222222	negative	20	24	0.0	10	1.8107598465759311	1.0	0.5559905479742859	0.7841042709631719	-1.0924298646346216	0.09885059008264098	
AMn	5	0.475	negative	20	23	nan	10	1.8590355758125034	1.0	2.2250611427602998	0.2680786256937877	-0.7709174497304554	0.2667024154238795	
AMn	5	0.47777777777777775	negative	20	23	nan	10	1.8590355758125034	1.0	2.2250611427602998	0.2680786256937877	-0.7709174497304554	0.2667024154238795	
AMn	5	0.4805555555555556	negative	20	22	0.0	10	1.875653288403453	1.0	1.9563512633365714	0.3723964547851485	-0.8117799816045945	0.2605315114751299	
AMn	5	0.4833333333333334	negative	20	22	0.0	10	1.875653288403453	1.0	1.9563512633365714	0.3723964547851485	-0.8117799816045945	0.2605315114751299	
AMn	5	0.48611111111111116	negative	20	22	nan	10	1.875653288403453	1.0	1.9563512633365714	0.3723964547851485	-0.8117799816045945	0.2605315114751299	
AMn	5	0.48888888888888893	negative	20	22	0.0	10	1.875653288403453	1.0	1.9563512633365714	0.3723964547851485	-0.8117799816045945	0.2605315114751299	
AMn	6	0.20400000000000001	positive	725	18124	1.266587981506169	221	2.423463091514434	43.0	7.538529050171887	0.2730075295540355	-5.16495665035913	0.02499580096724087	
AMn	6	0.20600000000000002	positive	722	17851	1.2880249605093346	201	2.411602251479486	42.0	7.285632688163539	0.29264480777853896	-5.431133787479784	0.021329799316427617	
AMn	6	0.20800000000000002	positive	718	17542	1.2659453545016897	203	2.400651282988907	41.0	7.4387251140797375	0.28578711249715927	-5.509081537343142	0.02044927764116125	
AMn	6	0.21000000000000002	positive	717	17245	1.261890023047192	206	2.388946310444895	39.0	9.342934323503163	0.1976088998935619	-5.465304692235627	0.020895155507040613	
AMn	6	0.21200000000000002	positive	715	16989	1.2838277504986715	218	2.398874638356797	39.0	10.37544461140528	0.1506666015315805	-4.915759899046029	0.02860035020896814	
AMn	6	0.21400000000000002	positive	714	16717	1.282157095037407	223	2.394074016759724	39.0	9.112663253193594	0.19895058949607913	-5.096290295453645	0.0260206862116511	
AMn	6	0.21600000000000003	positive	713	16460	1.2772015654278968	220	2.3864441086951755	37.0	11.890532059326901	0.10918105293328101	-4.899943165460003	0.028610444940780546	
AMn	6	0.21800000000000003	positive	712	16197	1.2783017351491097	221	2.385433993722618	37.0	10.708369315630392	0.14125953442310465	-5.067798495782184	0.025581337544446053	
AMn	6	0.22	positive	709	15927	1.2759054796363838	217	2.371147253594666	35.0	13.014981198797264	0.08799947303877298	-5.045000569977313	0.026192946213475295	
AMn	6	0.222	positive	709	15699	1.2844355090931727	221	2.378820402500641	35.0	13.416918625923412	0.07652918333340197	-4.693624928803181	0.03200426167104449	
AMn	6	0.224	positive	709	15442	1.2753548378087871	225	2.366920823488672	34.0	13.345404188659254	0.08066151027436727	-5.001784819747062	0.026505912881087872	
AMn	6	0.226	positive	708	15184	1.2837828634818913	219	2.36948823505422	35.0	10.569215346116065	0.1448177011980152	-5.108409528661897	0.024298576213605014	
AMn	6	0.228	positive	707	14945	1.2736857162645883	220	2.442756655694197	37.0	15.746542687561526	0.029359550997007603	-2.5431802727715995	0.12191224616704391	
AMn	6	0.23	positive	702	14685	1.2591227461816636	219	2.3785633711640273	35.0	10.891215217464307	0.1261319885115062	-4.438138027551728	0.03740970380463877	
AMn	6	0.232	positive	700	14436	1.2781833711622488	218	2.355072931469061	32.0	14.72829083638555	0.056174657287490416	-4.529602531551162	0.03512763070497977	
AMn	6	0.234	positive	698	14225	1.2891263151424874	171	2.3801817300629304	34.0	12.529915507086853	0.08210183983387409	-3.951077731914453	0.05003070055815654	
AMn	6	0.23600000000000002	positive	698	13995	1.2699235733075822	174	2.347535266497302	30.0	18.28984147916399	0.023903207208047797	-4.175584283617027	0.04345357568919676	
AMn	6	0.23800000000000002	positive	693	13767	1.2768391502406797	174	2.3270747552743787	28.0	20.739304539217024	0.014789772481452483	-4.572250226899436	0.03321640185708967	
AMn	6	0.24000000000000002	positive	692	13554	1.2645785184747138	173	2.319665790624902	26.0	26.926292143421136	0.0034041776218239088	-4.234665995236967	0.04074171076767497	
AMn	6	0.24200000000000002	positive	689	13317	1.260858668077576	175	2.3210978758893934	25.0	31.04696186397657	0.0011752211331956942	-3.753448639110558	0.055321051101241935	
AMn	6	0.244	positive	686	13098	1.258519416805813	168	2.296177108128524	23.0	35.402087399801445	0.0005193389711134965	-4.26498787273942	0.0397386526626143	
AMn	6	0.246	positive	685	12879	1.256307725382723	183	2.3093880378654523	25.0	26.315669409784093	0.003789056180646141	-4.275275537474359	0.03875287878287726	
AMn	6	0.248	positive	685	12680	1.2624619073248537	200	2.30328586265978	24.0	28.975800073872193	0.002077478393901777	-4.165090371788288	0.04183774705165812	
AMn	6	0.25	positive	684	12483	1.2704462009455277	203	2.297629135466322	23.0	32.17007481309872	0.000991227629980763	-4.005206945609283	0.04654484678870875	
AMn	6	0.252	positive	684	12295	1.2646023615062933	201	2.304714249466928	25.0	22.85398099986037	0.00844655146155249	-4.276309103609188	0.03899213673848347	
AMn	6	0.254	positive	681	12092	1.2731409053641811	200	2.342074900489167	27.0	20.65125993985386	0.010078134616477429	-3.245914907482555	0.07246894159154836	
AMn	6	0.256	positive	680	11882	1.2611039812723406	203	2.3249777522209536	26.0	20.559723461336755	0.011455504763539364	-3.619019072421694	0.057267699081084714	
AMn	6	0.258	positive	677	11691	1.2680278068799655	207	2.298217453376869	25.0	18.88650139683027	0.020914739334457512	-4.51498231613274	0.032597094434028986	
AMn	6	0.26	positive	676	11529	1.2717994345278838	211	2.316657582887604	25.0	21.025964515877106	0.010699296219233075	-3.7607893079053403	0.05207219388570999	
AMn	6	0.262	positive	676	11327	1.253088276519849	213	2.306435408308004	22.0	32.456590645502445	0.0006031053454127177	-3.2307435959545225	0.07179767299426885	
AMn	6	0.264	positive	673	11156	1.2698903710228429	191	2.304628421123982	22.0	30.99766542403183	0.0008744513817869641	-3.2730419768845023	0.07003788883433826	
AMn	6	0.266	positive	671	10961	1.2953797596496126	193	2.3343914809733137	24.0	25.806020085510983	0.0022712022441049393	-2.6386315370323086	0.10421652987313897	
AMn	6	0.268	positive	670	10804	1.2621864903234046	198	2.3570662843301893	24.0	28.820847104708598	0.0007451967189701836	-1.9149202427323289	0.16689115456320003	
AMn	6	0.27	positive	670	10621	1.2714406456356322	194	2.2982128599679372	20.0	38.04588598623255	0.00013276869804067587	-2.8729682538861114	0.08677204243172938	
AMn	6	0.272	positive	668	10456	1.2481968859028747	198	2.2864630607657688	19.0	41.43937900869298	6.489675256582988e-05	-2.9356995861147546	0.08362088837934746	
AMn	6	0.274	positive	666	10286	1.23317682734739	195	2.276144336105772	18.0	45.06530720609767	3.092469768541417e-05	-3.0614138493865655	0.07641575929722869	
AMn	6	0.276	positive	663	10118	1.2316737172973098	199	2.285877241524373	18.0	46.30514983078359	1.7895450746761243e-05	-2.5574713696705613	0.10631469378804309	
AMn	6	0.278	positive	660	9921	1.2260535470227494	186	2.2790016001975664	18.0	42.8918638368107	4.269969594293805e-05	-2.8239797714226507	0.08864500009893911	
AMn	6	0.28	positive	657	9751	1.2442182530934158	187	2.28373135877184	18.0	42.829231010801855	3.552825413308598e-05	-2.548096534111661	0.1048010408297484	
AMn	6	0.28200000000000003	positive	655	9598	1.2380554768676437	188	2.291583653880207	18.0	43.75176262424752	2.14651736484012e-05	-2.167313261513045	0.13425192249539872	
AMn	6	0.28400000000000003	positive	654	9435	1.2488460586111458	199	2.297696099098232	18.0	43.85920479084319	1.654825428026552e-05	-1.951703477376567	0.15343461960614035	
AMn	6	0.28600000000000003	positive	654	9302	1.204168003760711	214	2.262799427981128	17.0	42.569402880182714	4.578269276589381e-05	-2.8624003885081812	0.0850956502803073	
AMn	6	0.28800000000000003	positive	654	9136	1.218361490152696	219	2.2635367743186983	17.0	40.75566446568378	6.769484099178482e-05	-2.9054714034899956	0.08137827277994397	
AMn	6	0.29000000000000004	positive	653	8980	1.2115629392705671	222	2.2494982289693315	16.0	44.30280487566268	3.8878410926158114e-05	-3.10305931159514	0.07341653670141111	
AMn	6	0.29200000000000004	positive	650	8826	1.2358258212616422	221	2.2656357365178557	17.0	38.204377875660825	0.0001308883111810518	-2.7859071243261493	0.09113256745875714	
AMn	6	0.29400000000000004	positive	649	8666	1.2187161192622853	221	2.218956116450001	15.0	42.40377500471294	0.00012199477372756532	-4.041779106551719	0.04372169086550056	
AMn	6	0.29600000000000004	positive	646	8536	1.220109511354208	217	2.253912561377999	16.0	40.839697555004825	9.10353233721435e-05	-2.8130873125209064	0.0929612206788528	
AMn	6	0.29800000000000004	positive	644	8403	1.2206312030011828	221	2.2369401635988373	15.0	44.269108841158264	5.1090901951421245e-05	-3.1640819651713086	0.07324374337211383	
AMn	6	0.30000000000000004	positive	642	8256	1.179365177603096	223	2.2280014184646593	15.0	40.81792209073936	0.00012682646357029638	-3.441261675347681	0.062474791431514014	
AMn	6	0.30200000000000005	positive	641	8090	1.21384645398192	224	2.2195459111842686	14.0	46.053926419846405	4.280530826281573e-05	-3.5123499605131334	0.05898195189962848	
AMn	6	0.30400000000000005	positive	640	7959	1.1913825983679933	231	2.2263428043561193	14.0	46.31428390249552	3.5323325048811835e-05	-3.193778249735834	0.07194023039637326	
AMn	6	0.306	positive	638	7828	1.1962765984785	230	2.245027154229045	14.0	49.5194402748777	1.1189523536578297e-05	-2.427466563438892	0.11601507054392612	
AMn	6	0.308	positive	637	7701	1.2196743263361691	232	2.257132230008287	14.0	51.08023744756033	5.390688361723369e-06	-1.990427266007882	0.15223174674058057	
AMn	6	0.31	positive	634	7569	1.1878952348486955	231	2.2493170703038814	14.0	48.10748786603107	1.1560532541577152e-05	-2.0979063748295985	0.1435835315878131	
AMn	6	0.312	positive	631	7437	1.193032186050936	232	2.2040093154494595	13.0	45.724259263743626	4.5825262462968645e-05	-3.5609140507033734	0.05589046113605803	
AMn	6	0.314	positive	631	7328	1.2000069225885948	231	2.2063915200686193	13.0	44.86577356368744	5.32950337205052e-05	-3.4632137462155015	0.05957304078794991	
AMn	6	0.316	positive	629	7218	1.1577796237746416	231	2.222913021700932	13.0	47.85839631951787	1.8426126789385627e-05	-2.6701894879380337	0.0980925450954503	
AMn	6	0.318	positive	625	7087	1.190666627495005	226	2.231237917393433	13.0	48.01211004105939	1.4986289984070673e-05	-2.3742816627960917	0.11832505964422675	
AMn	6	0.32	positive	621	6980	1.1794543658313486	224	2.226965159724264	13.0	45.60402242282465	2.8689055643548013e-05	-2.5654484392550083	0.10364215639136043	
AMn	6	0.322	positive	618	6868	1.1576771367539795	223	2.210634763352812	12.0	52.14255301215258	8.268901999463786e-06	-2.6977309694063996	0.0946308181202955	
AMn	6	0.324	positive	617	6757	1.1714758195052164	225	2.221405345584464	12.0	53.53201679036988	4.794747128599702e-06	-2.2538763520327274	0.12726830496036978	
AMn	6	0.326	positive	615	6647	1.1910192583444728	228	2.2319381062389967	12.0	54.9390912533197	2.6478229369458724e-06	-1.8271541093216062	0.16870478168798242	
AMn	6	0.328	positive	613	6533	1.2078146169501172	230	2.238664342057894	12.0	54.54631332290719	2.409568906079518e-06	-1.6959690943393362	0.18247201378092825	
AMn	6	0.33	positive	611	6421	1.2308874924836635	230	2.239994744252134	12.0	53.603001463501535	2.8597699559247e-06	-1.54740293575078	0.2044324243483806	
AMn	6	0.332	positive	611	6325	1.1590066742538963	234	2.239903108221047	12.0	52.36378552737415	3.5254184933698466e-06	-1.525481480245709	0.20656381595938134	
AMn	6	0.334	positive	609	6210	1.1671602381692694	238	2.221208340837836	12.0	46.73508385752154	1.9009831024572026e-05	-1.9520396376985545	0.15735178535859617	
AMn	6	0.336	positive	608	6098	1.1864875490462037	234	2.2110728891950364	12.0	42.92286138150794	5.609474920278398e-05	-2.288212737517296	0.12693508212610352	
AMn	6	0.338	positive	605	5996	1.1790023538055279	233	2.202075197105694	11.0	51.60376233650398	8.811780889965579e-06	-2.1388896326396134	0.13834762682479848	
AMn	6	0.34	positive	602	5877	1.1550992728587064	231	2.2003775547964546	11.0	49.81461422809532	1.2615259006233624e-05	-2.090243006073451	0.14342484622892382	
AMn	6	0.342	positive	602	5798	1.1827540036145778	230	2.1605333012417733	10.0	51.84076042071813	1.9026654681805377e-05	-3.207822119359771	0.07055983672192861	
AMn	6	0.34400000000000003	positive	600	5704	1.1815434322382399	230	2.203592876103298	11.0	47.82374525579032	1.923115006765378e-05	-1.9104646443986377	0.16439860670148443	
AMn	6	0.346	positive	598	5588	1.13357862753257	236	2.17262725997356	10.0	51.67774829319259	1.504706863014827e-05	-2.5783527556429346	0.10496518767582158	
AMn	6	0.348	positive	598	5497	1.177104839171808	235	2.1641587428022033	10.0	48.29385691379575	3.287833246169849e-05	-2.7811456830428183	0.09358236237429197	
AMn	6	0.35	positive	598	5397	1.1232405219950443	241	2.154214220246468	10.0	43.77534249056315	9.766089071760208e-05	-3.294901941673322	0.06625147508914878	
AMn	6	0.352	positive	593	5301	1.1407362117130748	239	2.1601094810923858	10.0	44.097236251018266	7.852506699118785e-05	-2.9252247616050404	0.08354777854301516	
AMn	6	0.354	positive	591	5213	1.1679216585748577	240	2.170370397995704	10.0	44.674057285706745	5.8094634084280995e-05	-2.637803655891002	0.09957373752436426	
AMn	6	0.356	positive	589	5142	1.1453883009649912	241	2.1841599639954876	10.0	46.80005626497477	2.7580655963929137e-05	-2.127850197451652	0.13903487107270768	
AMn	6	0.358	positive	589	5050	1.1132663763816555	245	2.1803389027098925	10.0	44.41405102995802	5.10063483626815e-05	-2.1903234654151165	0.13565989656902291	
AMn	6	0.36	positive	588	4966	1.1435051927816535	244	2.1702126128340242	10.0	40.41450932269258	0.00015160443613935148	-2.5745318619972197	0.10768713121660332	
AMn	6	0.362	positive	587	4870	1.1260924912320167	248	2.1317528961955112	9.0	43.17562340695318	0.00014879938866258302	-3.572855974808002	0.05810432240878048	
AMn	6	0.364	positive	582	4780	1.148825724961248	239	2.1399719406679223	9.0	43.57632601977749	0.00011522807121472784	-3.2229902438549853	0.07180237354758569	
AMn	6	0.366	positive	581	4701	1.1648876338441077	237	2.1467356040138528	9.0	43.70819403574164	9.858101465159738e-05	-2.9951773470779974	0.0822692633202752	
AMn	6	0.368	positive	578	4616	1.1404277536618839	240	2.111074547812449	8.0	48.89713389938061	6.745086883137929e-05	-4.009852398918939	0.0450814576144325	
AMn	6	0.37	positive	574	4527	1.1183354049219194	227	2.1668453882078174	9.0	45.09672197144284	4.606780146527448e-05	-2.2770304141189337	0.12745535709103586	
AMn	6	0.372	positive	574	4441	1.1550463521402576	230	2.1390748204395624	9.0	37.18961622536726	0.00041598853435226914	-3.3013914232541595	0.06810744953588826	
AMn	6	0.374	positive	574	4371	1.1493852203258694	235	2.1004714776995	8.0	40.9679714866723	0.0003501815858166701	-4.461089993982213	0.034681122468177034	
AMn	6	0.376	positive	572	4287	1.1103506356003818	242	2.1190412700529566	8.0	44.12751618403532	0.00013000421877351105	-3.479286873460623	0.06199323306827166	
AMn	6	0.378	positive	569	4201	1.1511987671690334	247	2.1259818902350824	8.0	44.251398299830946	0.00010589722754918409	-3.1482392172809126	0.07536212377624536	
AMn	6	0.38	positive	568	4130	1.1604462152150263	248	2.1349138017647995	8.0	44.77519277215139	8.805827978432578e-05	-2.784612689862553	0.09518751394342807	
AMn	6	0.382	positive	567	4046	1.1154965967334505	237	2.14579601602676	9.0	31.52472423707634	0.0012762971570020648	-3.0368416783446275	0.08161308502013492	
AMn	6	0.384	positive	565	3968	1.1840601129068384	235	2.1153702436945485	8.0	36.42214306216462	0.0006731508535392877	-3.7189384226826183	0.05382492592694584	
AMn	6	0.386	positive	563	3906	1.1135571228870933	236	2.0932683491437243	7.0	46.5163120533322	0.0001409464036247521	-4.075135308609734	0.04545031148797957	
AMn	6	0.388	positive	561	3831	1.1586085206145755	225	2.1415132426729118	8.0	39.122707238820155	0.0002414149937557186	-2.7746914997616114	0.09306695935083148	
AMn	6	0.39	positive	559	3759	1.1813541801146414	223	2.1032364114158355	7.0	45.40543238968174	0.00012563019394416772	-3.65063617104561	0.05579750904362009	
AMn	6	0.392	positive	559	3689	1.1668129074182938	227	2.1073628745314408	7.0	44.70004153222732	0.0001381467062609765	-3.463336389558785	0.06231986576373176	
AMn	6	0.394	positive	557	3625	1.1990632681489457	230	2.108017229692856	7.0	43.04323558961998	0.0001910683001389327	-3.501412482139603	0.060140309827524024	
AMn	6	0.396	positive	554	3555	1.2009967393524397	229	2.1246174723875475	7.0	45.53269314595771	8.576436757474573e-05	-2.810364838716299	0.09028009182391064	
AMn	6	0.398	positive	554	3480	1.199333117157405	232	2.132223575779906	7.0	45.62902587521568	6.374548916965597e-05	-2.5077671566393924	0.10678248207140402	
AMn	6	0.4	positive	553	3416	1.1669713281473626	232	2.128503861543198	7.0	43.28262310724756	0.00011415761967337648	-2.539032653197438	0.10651889569225764	
AMn	6	0.402	positive	551	3358	1.2039565337262732	238	2.132488580215676	7.0	42.72225718860745	0.00012041848511310152	-2.435770520960273	0.11410307406042101	
AMn	6	0.404	positive	551	3294	1.1380284313621396	242	2.1419710844425754	7.0	43.50646708828041	7.508561877800761e-05	-2.0328384611393373	0.14582265417196139	
AMn	6	0.406	positive	551	3247	1.1217578031252549	244	2.1450390769031316	7.0	42.997558226014576	7.479926137414352e-05	-1.8832071113831272	0.16114052250014144	
AMn	6	0.40800000000000003	positive	545	3189	1.0823142490288815	241	2.1473869155186875	7.0	41.52975992392257	0.00011115671802302905	-1.8856782475403957	0.16256657167996258	
