run	nodes	geneid	local_outdegree_centrality	local_betweenness_centrality	outdegree_centrality	betweenness_centrality	community	community_size	rank_betweenness	rank_outdegree	rank_local_betweenness	rank_local_outdegree
1	327	CEBPA	0.03374233128834356	0.0015573383671543181	0.052147239263803685	0.1006512505899009	4	47	1.0	26.0	2.0	4.0
1	327	ISL1	0.03987730061349693	0.0009532798489853704	0.03987730061349693	0.00291647003303445	1	72	128.0	47.0	16.0	10.0
1	327	PRRX1	0.04294478527607362	0.0010287871637564888	0.046012269938650305	0.01649834827748938	4	47	48.0	33.0	6.0	1.0
1	327	TCF3	0.03067484662576687	0.0005757432751297782	0.04294478527607362	0.040792826805096744	5	40	10.0	39.0	7.0	7.0
1	315	OTX2	0.06369426751592357	0.001912862986101219	0.0732484076433121	0.047689302212002196	1	56	12.0	6.0	5.0	2.0
1	315	PRDM1	0.019108280254777073	0.00017297165299851448	0.028662420382165606	0.025538755825074786	5	34	32.0	76.0	14.0	16.0
1	315	CEBPA	0.025477707006369428	0.0015160456645163915	0.0445859872611465	0.08155104698724079	2	52	1.0	30.0	7.0	11.0
1	315	ISL1	0.03184713375796178	0.0004476913371726257	0.03184713375796178	0.0008852078712276917	1	56	145.0	64.0	19.0	10.0
1	315	PRRX1	0.03184713375796178	0.0009157322805803707	0.03503184713375796	0.009157322805803707	2	52	77.0	50.0	12.0	3.0
1	315	TCF3	0.03184713375796178	0.0008241590525223337	0.04140127388535032	0.03738222665391425	5	34	17.0	36.0	6.0	7.0
1	304	OTX2	0.0627062706270627	0.002010797106200686	0.07260726072607261	0.04247808886848949	1	52	16.0	6.0	2.0	2.0
1	304	PRDM1	0.0165016501650165	0.0005354840119773566	0.019801980198019802	0.007682556335103709	4	43	91.0	97.0	14.0	18.0
1	304	CEBPA	0.0297029702970297	0.0015736673005048848	0.0429042904290429	0.02776867090682578	2	46	29.0	29.0	4.0	4.0
1	304	ISL1	0.033003300330033	0.0009398290822459729	0.033003300330033	0.004546149979236334	1	52	109.0	51.0	10.0	9.0
1	304	PRRX1	0.036303630363036306	0.0014206718685113543	0.036303630363036306	0.014840556903372456	2	46	52.0	39.0	6.0	1.0
1	304	TCF3	0.026402640264026403	0.0006119817279741219	0.039603960396039604	0.04127598190282604	4	43	18.0	32.0	12.0	10.0
1	290	OTX2	0.058823529411764705	0.0013095924644367552	0.06574394463667821	0.04312043444828912	1	50	20.0	7.0	9.0	2.0
1	290	PRDM1	0.01730103806228374	0.000528642829680892	0.020761245674740483	0.004925990003844675	4	42	104.0	89.0	13.0	17.0
1	290	CEBPA	0.02768166089965398	0.0014297385620915034	0.03460207612456748	0.021710399846212997	2	44	42.0	38.0	3.0	5.0
1	290	ISL1	0.03460207612456748	0.0010212418300653595	0.03460207612456748	0.005238369857747021	1	50	102.0	38.0	10.0	8.0
1	290	PRRX1	0.03114186851211073	0.0015979430988081508	0.03114186851211073	0.016123606305267206	2	44	57.0	53.0	2.0	1.0
1	290	TCF3	0.02422145328719723	0.0009611687812379854	0.03806228373702422	0.06842320261437909	4	42	9.0	29.0	7.0	11.0
1	281	OTX2	0.049999999999999996	0.0011776753712237583	0.05714285714285714	0.05357142857142857	1	47	15.0	12.0	11.0	2.0
